date,open,high,low,close,volume,change
2025-09-25,226500.0,257000.0,225500.0,254000.0,8314576,26000.0
2025-09-26,251500.0,262000.0,250000.0,256500.0,4597910,2500.0
2025-09-29,268500.0,278500.0,266000.0,274500.0,3486022,18000.0
2025-09-30,279000.0,279500.0,265500.0,268500.0,2764865,-6000.0
2025-10-01,267000.0,268500.0,253000.0,254500.0,3385774,-14000.0
2025-10-02,255500.0,258000.0,250500.0,253000.0,2205648,-1500.0
2025-10-10,256500.0,275000.0,255500.0,267500.0,3490894,14500.0
2025-10-13,258000.0,266500.0,258000.0,262500.0,1454859,-5000.0
2025-10-14,262000.0,270500.0,257000.0,258000.0,2072061,-4500.0
2025-10-15,260500.0,261000.0,255000.0,258500.0,1438737,500.0
2025-10-16,257500.0,270000.0,255500.0,260500.0,2154638,2000.0
2025-10-17,260000.0,260500.0,254000.0,255500.0,1478832,-5000.0
2025-10-20,255000.0,262500.0,250000.0,258000.0,1527621,2500.0
2025-10-21,260000.0,260500.0,254000.0,254500.0,1321294,-3500.0
2025-10-22,254000.0,256500.0,247000.0,255500.0,1076507,1000.0
2025-10-23,251500.0,251500.0,242000.0,242500.0,2033710,-13000.0
2025-10-24,245000.0,248500.0,242500.0,247000.0,1005395,4500.0
2025-10-27,245000.0,251500.0,242000.0,251000.0,1317125,4000.0
2025-10-28,250500.0,255000.0,248000.0,253000.0,908952,2000.0
2025-10-29,255000.0,268500.0,253500.0,265000.0,2466385,12000.0
2025-10-30,267000.0,267000.0,254500.0,255500.0,1393179,-9500.0
2025-10-31,263000.0,273500.0,261000.0,267500.0,2861914,12000.0
2025-11-03,283500.0,287500.0,271500.0,274500.0,2760215,7000.0
2025-11-04,272500.0,274000.0,267000.0,267000.0,1325780,-7500.0
2025-11-05,269000.0,280000.0,256500.0,278500.0,3470467,11500.0
2025-11-06,281500.0,282000.0,264000.0,264000.0,2287056,-14500.0
2025-11-07,256000.0,267000.0,256000.0,260000.0,1648859,-4000.0
2025-11-10,263500.0,264000.0,258000.0,260000.0,974635,0.0
2025-11-11,261500.0,270500.0,261000.0,263000.0,1341337,3000.0
2025-11-12,265500.0,265500.0,262000.0,263500.0,600486,500.0
2025-11-13,262500.0,266000.0,258500.0,265500.0,724253,2000.0
2025-11-14,258000.0,260000.0,253000.0,253500.0,923411,-12000.0
2025-11-17,256500.0,257000.0,254000.0,255000.0,507818,1500.0
2025-11-18,251500.0,260500.0,248500.0,249000.0,959645,-6000.0
2025-11-19,250500.0,251000.0,243000.0,248500.0,570754,-500.0
2025-11-20,260000.0,263000.0,254500.0,257000.0,970537,8500.0
2025-11-21,251000.0,265000.0,249500.0,262500.0,1278706,5500.0
2025-11-24,267500.0,269500.0,259000.0,261000.0,1673646,-1500.0
2025-11-25,262500.0,262500.0,250500.0,253000.0,1218659,-8000.0
2025-11-26,255000.0,264500.0,252000.0,263500.0,944519,10500.0
2025-11-27,259500.0,261500.0,250500.0,251500.0,2028550,-12000.0
2025-11-28,253500.0,254000.0,243500.0,244000.0,1580887,-7500.0
2025-12-01,246500.0,247500.0,242500.0,243000.0,666662,-1000.0
2025-12-02,243000.0,245000.0,241500.0,243000.0,618439,0.0
2025-12-03,246500.0,248500.0,245500.0,246500.0,630018,3500.0
2025-12-04,245500.0,248500.0,244500.0,247000.0,487370,500.0
2025-12-05,247500.0,250000.0,246000.0,249500.0,575298,2500.0
2025-12-08,250500.0,250500.0,247000.0,249000.0,466382,-500.0
2025-12-09,248000.0,248500.0,246000.0,248000.0,497708,-1000.0
2025-12-10,248000.0,248000.0,244000.0,244500.0,654772,-3500.0
2025-12-11,245500.0,246000.0,241000.0,243500.0,1056918,-1000.0
2025-12-12,243000.0,245000.0,241500.0,244500.0,485052,1000.0
2025-12-15,241500.0,244000.0,240000.0,240500.0,522965,-4000.0
2025-12-16,240500.0,240500.0,231000.0,231500.0,1520556,-9000.0
2025-12-17,233000.0,233000.0,229500.0,231000.0,769339,-500.0
2025-12-18,227500.0,233250.0,226500.0,230500.0,744015,-500.0
2025-12-19,232500.0,235500.0,231500.0,235500.0,1487738,5000.0
2025-12-22,238500.0,239000.0,236500.0,238000.0,610805,2500.0
2025-12-23,238000.0,238500.0,235500.0,237000.0,689469,-1000.0
2025-12-24,237000.0,238000.0,234500.0,236500.0,640875,-500.0
2025-12-26,236500.0,237500.0,231000.0,231500.0,738058,-5000.0
2025-12-29,231500.0,242500.0,231500.0,242000.0,1067392,10500.0
2025-12-30,241000.0,244500.0,239000.0,242500.0,652269,500.0
2026-01-02,243500.0,249000.0,238000.0,247000.0,1362199,4500.0
2026-01-05,248500.0,251000.0,247000.0,249500.0,1011640,2500.0
2026-01-06,249500.0,262500.0,248000.0,260000.0,2462129,10500.0
2026-01-07,258000.0,258000.0,246500.0,252500.0,1886634,-7500.0
2026-01-08,249500.0,258000.0,245000.0,251000.0,1311262,-1500.0
2026-01-09,253000.0,256500.0,250500.0,254000.0,918991,3000.0
2026-01-12,256000.0,258500.0,249000.0,255500.0,1328415,1500.0
2026-01-13,259000.0,264500.0,256500.0,264500.0,1671879,9000.0
2026-01-14,268000.0,270000.0,255500.0,259500.0,1574617,-5000.0
2026-01-15,257000.0,263500.0,244000.0,247500.0,2397110,-12000.0
2026-01-16,248500.0,248500.0,243500.0,245500.0,1898586,-2000.0
