month,gross_return,net_return,turnover,invested,weight_SPY,strategy,market,weight_QQQ,weight_069500.KS,weight_229200.KS
2020-03-01,-0.046981355304708546,-0.047397451724930734,0.1188846914920545,0.7324765687741496,,US_QQQ_SMA10_VOL12,US,0.7324765687741496,,
2020-04-01,0.0,-0.002563667990709523,0.7324765687741496,0.0,,US_QQQ_SMA10_VOL12,US,0.0,,
2020-05-01,0.04701923071018334,0.0451896365739422,0.5227411817831822,0.5227411817831822,,US_QQQ_SMA10_VOL12,US,0.5227411817831822,,
2020-06-01,0.01670339755303626,0.016514471678767118,0.053978821219754725,0.5767200030029369,,US_QQQ_SMA10_VOL12,US,0.5767200030029369,,
2020-07-01,0.03829803306515463,0.03826904654756285,0.00828186216907989,0.5850018651720168,,US_QQQ_SMA10_VOL12,US,0.5850018651720168,,
2020-08-01,0.057101941075810514,0.05705002986337017,0.01483177498295507,0.5701700901890617,,US_QQQ_SMA10_VOL12,US,0.5701700901890617,,
2020-09-01,-0.03717112936381495,-0.03722945055112487,0.016663196374263944,0.5535068938147978,,US_QQQ_SMA10_VOL12,US,0.5535068938147978,,
2020-10-01,-0.0315463783047015,-0.03171078353998509,0.04697292436673961,0.5065339694480582,,US_QQQ_SMA10_VOL12,US,0.5065339694480582,,
2020-11-01,0.04274841927319873,0.042686410812762005,0.017716702981921684,0.4888172664661365,,US_QQQ_SMA10_VOL12,US,0.4888172664661365,,
2020-12-01,0.014819522552091315,0.014728974451997624,0.02587088574105484,0.46294638072508165,,US_QQQ_SMA10_VOL12,US,0.46294638072508165,,
2021-01-01,0.012245617938370815,0.01224337536724495,0.0006407346073898368,0.4623056461176918,,US_QQQ_SMA10_VOL12,US,0.4623056461176918,,
2021-02-01,0.002203798618149932,0.0021906435351638073,0.0037585951388928174,0.458547050978799,,US_QQQ_SMA10_VOL12,US,0.458547050978799,,
2021-03-01,0.014305300496086503,0.014192941194207635,0.03210265767967668,0.4906497086584757,,US_QQQ_SMA10_VOL12,US,0.4906497086584757,,
2021-04-01,0.019614784557989734,0.019374472575759197,0.06866056635158202,0.5593102750100577,,US_QQQ_SMA10_VOL12,US,0.5593102750100577,,
2021-05-01,-0.004219321180328889,-0.004547958567348383,0.09389639629128399,0.6532066713013417,,US_QQQ_SMA10_VOL12,US,0.6532066713013417,,
2021-06-01,0.050868136413836404,0.0508218267356861,0.013231336614371703,0.63997533468697,,US_QQQ_SMA10_VOL12,US,0.63997533468697,,
2021-07-01,0.025075494345064828,0.025074970406312274,0.00014969678644427553,0.6401250314734143,,US_QQQ_SMA10_VOL12,US,0.6401250314734143,,
2021-08-01,0.04190496067252132,0.04183677978086073,0.019480254760170124,0.6596052862335844,,US_QQQ_SMA10_VOL12,US,0.6596052862335844,,
2021-09-01,-0.029257845503982315,-0.029568667839915845,0.08880638169529453,0.7484116679288789,,US_QQQ_SMA10_VOL12,US,0.7484116679288789,,
2021-10-01,0.04536473751474169,0.04535620659659193,0.0024374051856439483,0.7508490731145229,,US_QQQ_SMA10_VOL12,US,0.7508490731145229,,
2021-11-01,0.030786785603806863,0.03074675786635872,0.011436496413754549,0.7622855695282774,,US_QQQ_SMA10_VOL12,US,0.7622855695282774,,
2021-12-01,0.009910643144844666,0.009367320685962856,0.1552349882519456,0.917520557780223,,US_QQQ_SMA10_VOL12,US,0.917520557780223,,
2022-01-01,-0.06899810812316147,-0.06905885555643976,0.01735640950808337,0.9348769672883064,,US_QQQ_SMA10_VOL12,US,0.9348769672883064,,
2022-02-01,0.0,-0.003272069385509072,0.9348769672883064,0.0,,US_QQQ_SMA10_VOL12,US,0.0,,
2022-03-01,0.0,0.0,0.0,0.0,,US_QQQ_SMA10_VOL12,US,0.0,,
2022-04-01,0.0,0.0,0.0,0.0,,US_QQQ_SMA10_VOL12,US,0.0,,
2022-05-01,0.0,0.0,0.0,0.0,,US_QQQ_SMA10_VOL12,US,0.0,,
2022-06-01,0.0,0.0,0.0,0.0,,US_QQQ_SMA10_VOL12,US,0.0,,
2022-07-01,0.0,0.0,0.0,0.0,,US_QQQ_SMA10_VOL12,US,0.0,,
2022-08-01,0.0,0.0,0.0,0.0,,US_QQQ_SMA10_VOL12,US,0.0,,
2022-09-01,0.0,0.0,0.0,0.0,,US_QQQ_SMA10_VOL12,US,0.0,,
2022-10-01,0.0,0.0,0.0,0.0,,US_QQQ_SMA10_VOL12,US,0.0,,
2022-11-01,0.0,0.0,0.0,0.0,,US_QQQ_SMA10_VOL12,US,0.0,,
2022-12-01,0.0,0.0,0.0,0.0,,US_QQQ_SMA10_VOL12,US,0.0,,
2023-01-01,0.0,0.0,0.0,0.0,,US_QQQ_SMA10_VOL12,US,0.0,,
2023-02-01,0.026688777255790105,0.025287725704821358,0.4003004431339279,0.4003004431339279,,US_QQQ_SMA10_VOL12,US,0.4003004431339279,,
2023-03-01,0.030931991183635415,0.03092301979148202,0.0025632549009701466,0.402863698034898,,US_QQQ_SMA10_VOL12,US,0.402863698034898,,
2023-04-01,0.01476822250362845,0.014706770357078944,0.01755775615700189,0.38530594187789613,,US_QQQ_SMA10_VOL12,US,0.38530594187789613,,
2023-05-01,0.027298218568986444,0.02713143985957273,0.04765105983248957,0.4329570017103857,,US_QQQ_SMA10_VOL12,US,0.4329570017103857,,
2023-06-01,0.027647193459020183,0.02760512135417009,0.012020601385741458,0.42093640032464424,,US_QQQ_SMA10_VOL12,US,0.42093640032464424,,
2023-07-01,-0.0005352917264137033,-0.0006468268414679387,0.03186717572978154,0.4528035760544258,,US_QQQ_SMA10_VOL12,US,0.4528035760544258,,
2023-08-01,0.012041491067341713,0.011897542664601548,0.04112811506861869,0.49393169112304447,,US_QQQ_SMA10_VOL12,US,0.49393169112304447,,
2023-09-01,-0.01692281825549283,-0.01698934538228652,0.01900775051248338,0.5129394416355278,,US_QQQ_SMA10_VOL12,US,0.5129394416355278,,
2023-10-01,-0.011929343480204175,-0.012171270186496776,0.06912191608360008,0.5820613577191279,,US_QQQ_SMA10_VOL12,US,0.5820613577191279,,
2023-11-01,0.03363971837835771,0.033594590487003466,0.012893683244069587,0.5691676744750583,,US_QQQ_SMA10_VOL12,US,0.5691676744750583,,
2023-12-01,0.02508208813283137,0.024948011793875725,0.03830752541589855,0.5308601490591598,,US_QQQ_SMA10_VOL12,US,0.5308601490591598,,
2024-01-01,0.03642489415529894,0.03604865507418958,0.10749688031696125,0.638357029376121,,US_QQQ_SMA10_VOL12,US,0.638357029376121,,
2024-02-01,0.04030016330800059,0.040110796448230075,0.05410481707728909,0.6924618464534101,,US_QQQ_SMA10_VOL12,US,0.6924618464534101,,
2024-03-01,0.01778883714685158,0.017743872365051015,0.01284708051444805,0.7053089269678582,,US_QQQ_SMA10_VOL12,US,0.7053089269678582,,
2024-04-01,-0.019801649496220826,-0.019984395433372017,0.052213124900340246,0.7575220518681984,,US_QQQ_SMA10_VOL12,US,0.7575220518681984,,
2024-05-01,0.04313315329601914,0.04290600696317813,0.06489895224028741,0.692623099627911,,US_QQQ_SMA10_VOL12,US,0.692623099627911,,
2024-06-01,0.05242942412950689,0.052355959576113116,0.020989872398219922,0.7136129720261309,,US_QQQ_SMA10_VOL12,US,0.7136129720261309,,
2024-07-01,-0.013685161292212518,-0.013691607277007535,0.0018417099414336224,0.7117712620846973,,US_QQQ_SMA10_VOL12,US,0.7117712620846973,,
2024-08-01,-0.018080036238744466,-0.018133023509210523,0.015139220133159492,0.6966320419515378,,US_QQQ_SMA10_VOL12,US,0.6966320419515378,,
2024-09-01,0.0057365017096324905,0.00568404693750548,0.014987077750574285,0.7116191197021121,,US_QQQ_SMA10_VOL12,US,0.7116191197021121,,
2024-10-01,0.03520883982234614,0.03488615960592569,0.0921943475487006,0.8038134672508127,,US_QQQ_SMA10_VOL12,US,0.8038134672508127,,
2024-11-01,0.053415806761098965,0.05334248830193314,0.02094813119023642,0.8247615984410491,,US_QQQ_SMA10_VOL12,US,0.8247615984410491,,
2024-12-01,0.05745394489692651,0.05687103176729428,0.16654660846635316,0.9913082069074023,,US_QQQ_SMA10_VOL12,US,0.9913082069074023,,
2025-01-01,0.0037201194976517193,0.0036896982218276274,0.00869179309259771,1.0,,US_QQQ_SMA10_VOL12,US,1.0,,
2025-02-01,-0.021500587249503433,-0.021500587249503433,0.0,1.0,,US_QQQ_SMA10_VOL12,US,1.0,,
2025-03-01,-0.06340074818446073,-0.06340074818446073,0.0,1.0,,US_QQQ_SMA10_VOL12,US,1.0,,
2025-04-01,0.0,-0.0034999999999999996,1.0,0.0,,US_QQQ_SMA10_VOL12,US,0.0,,
2025-05-01,0.0,0.0,0.0,0.0,,US_QQQ_SMA10_VOL12,US,0.0,,
2025-06-01,0.04567550192756616,0.04294574965724782,0.7799292200909551,0.7799292200909551,,US_QQQ_SMA10_VOL12,US,0.7799292200909551,,
2025-07-01,0.035922608716666984,0.03591717717682731,0.0015518685256209475,0.7814810886165761,,US_QQQ_SMA10_VOL12,US,0.7814810886165761,,
2025-08-01,0.0029229792173222947,0.002863107680073515,0.01710615349965139,0.7985872421162274,,US_QQQ_SMA10_VOL12,US,0.7985872421162274,,
2025-09-01,0.05197943842450977,0.05197817374603141,0.0003613367081012342,0.7982259054081262,,US_QQQ_SMA10_VOL12,US,0.7982259054081262,,
2025-10-01,0.05140907818338812,0.05132953570356813,0.0227264228057118,0.7754994826024144,,US_QQQ_SMA10_VOL12,US,0.7754994826024144,,
2025-11-01,0.00796462146706353,0.007953754978649205,0.00310471097552123,0.7786041935779356,,US_QQQ_SMA10_VOL12,US,0.7786041935779356,,
2025-12-01,-0.017555551440848978,-0.01756970782462825,0.004044681079792389,0.7745595124981433,,US_QQQ_SMA10_VOL12,US,0.7745595124981433,,
2026-01-01,0.004500715761031432,0.004475682830217769,0.007152265946761105,0.7674072465513821,,US_QQQ_SMA10_VOL12,US,0.7674072465513821,,
2026-02-01,-0.016128868821847664,-0.016129514269770537,0.00018441369224930781,0.7675916602436315,,US_QQQ_SMA10_VOL12,US,0.7675916602436315,,
2026-03-01,0.005640936401295863,0.005622940995763725,0.005141544437753831,0.7727332046813853,,US_QQQ_SMA10_VOL12,US,0.7727332046813853,,
2026-04-01,0.0,-0.0027045662163848482,0.7727332046813853,0.0,,US_QQQ_SMA10_VOL12,US,0.0,,
2026-05-01,0.06837942063928346,0.06623423250046183,0.6129108968061788,0.6129108968061788,,US_QQQ_SMA10_VOL12,US,0.6129108968061788,,
2026-06-01,0.017627693980093628,0.017572485576160035,0.01577382969531227,0.5971370671108666,,US_QQQ_SMA10_VOL12,US,0.5971370671108666,,
2005-01-01,-0.00018014827799328614,-0.00018014827799328614,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2005-02-01,-0.000611007522497875,-0.000611007522497875,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2005-03-01,-0.0053839580818612065,-0.0053839580818612065,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2005-04-01,-0.038360098989874136,-0.038360098989874136,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2005-05-01,0.042933921550590615,0.042933921550590615,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2005-06-01,0.02816847371640052,0.02816847371640052,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2005-07-01,0.027415155836356897,0.027415155836356897,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2005-08-01,0.0007251840284496769,-0.006274815971550322,2.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2005-09-01,0.005107701244375651,0.005107701244375651,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2005-10-01,-0.003499085913865052,-0.003499085913865052,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2005-11-01,0.018956273011457636,0.011956273011457637,2.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2005-12-01,-0.021158172330318026,-0.021158172330318026,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2006-01-01,-0.028618764226110094,-0.028618764226110094,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2006-02-01,-0.016598230920471413,-0.023598230920471412,2.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2006-03-01,0.033050908994776806,0.033050908994776806,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2006-04-01,-0.04499529396856783,-0.04499529396856783,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2006-05-01,-0.057610008500293075,-0.057610008500293075,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2006-06-01,0.0018375759286113347,-0.005162424071388665,2.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2006-07-01,0.010367203188045071,0.010367203188045071,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2006-08-01,0.030717922994413893,0.030717922994413893,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2006-09-01,0.012117717066729483,0.012117717066729483,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2006-10-01,0.019145212352461805,0.019145212352461805,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2006-11-01,0.013998652055757121,0.013998652055757121,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2006-12-01,0.010209536050731938,0.010209536050731938,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2007-01-01,0.02289970382059736,0.02289970382059736,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2007-02-01,-0.014779118530007906,-0.014779118530007906,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2007-03-01,0.015685299521432494,0.015685299521432494,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2007-04-01,0.042268230020197306,0.042268230020197306,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2007-05-01,0.03487539174927701,0.03487539174927701,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2007-06-01,-0.005833016394650392,-0.012833016394650391,2.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2007-07-01,-0.00268443703652288,-0.00268443703652288,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2007-08-01,0.0468029915153636,0.0468029915153636,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2007-09-01,0.023645054354834105,0.023645054354834105,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2007-10-01,0.05549778252887849,0.05549778252887849,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2007-11-01,-0.046029218535268424,-0.046029218535268424,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2007-12-01,0.00676353261497753,0.00676353261497753,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2008-01-01,-0.10476481552814476,-0.10476481552814476,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2008-02-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2008-03-01,0.0,0.0,0.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2008-04-01,0.0,0.0,0.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2008-05-01,0.0,0.0,0.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2008-06-01,-0.08130717497240036,-0.08480717497240037,1.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2008-07-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2008-08-01,0.0,0.0,0.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2008-09-01,0.0,0.0,0.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2008-10-01,0.0,0.0,0.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2008-11-01,0.0,0.0,0.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2008-12-01,0.0,0.0,0.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2009-01-01,0.0,0.0,0.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2009-02-01,0.0,0.0,0.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2009-03-01,0.0,0.0,0.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2009-04-01,0.0,0.0,0.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2009-05-01,0.0,0.0,0.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2009-06-01,0.0,0.0,0.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2009-07-01,0.0,0.0,0.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2009-08-01,0.0,0.0,0.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2009-09-01,0.0,0.0,0.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2009-10-01,-0.020785651630808255,-0.024285651630808255,1.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2009-11-01,0.04113930720773529,0.04113930720773529,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2009-12-01,0.04341717896052821,0.04341717896052821,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2010-01-01,-0.05893104800272908,-0.05893104800272908,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2010-02-01,0.04892959900181415,0.04892959900181415,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2010-03-01,0.049471711896848625,0.049471711896848625,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2010-04-01,0.0010117580808668425,0.0010117580808668425,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2010-05-01,0.003060983943773632,0.003060983943773632,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2010-06-01,-0.03844447970440834,-0.03844447970440834,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2010-07-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2010-08-01,-0.0440878976463045,-0.0475878976463045,1.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2010-09-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2010-10-01,0.057031707135922094,0.05353170713592209,1.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2010-11-01,0.02525026060345703,0.02525026060345703,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2010-12-01,0.015234299452291378,0.015234299452291378,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2011-01-01,0.019428342728809778,0.019428342728809778,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2011-02-01,0.04056234637816125,0.04056234637816125,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2011-03-01,-0.0299200532723507,-0.0299200532723507,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2011-04-01,0.0010989402212711052,0.0010989402212711052,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2011-05-01,-0.006179517713606031,-0.006179517713606031,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2011-06-01,-0.026086164367430498,-0.026086164367430498,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2011-07-01,-0.002275120235840422,-0.002275120235840422,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2011-08-01,-0.03005654143890335,-0.03005654143890335,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2011-09-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2011-10-01,0.0,0.0,0.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2011-11-01,0.005075602128440604,0.0015756021284406042,1.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2011-12-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2012-01-01,0.0,0.0,0.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2012-02-01,0.0630607696075991,0.059560769607599096,1.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2012-03-01,0.06304787928978417,0.06304787928978417,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2012-04-01,-0.017166774488431846,-0.017166774488431846,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2012-05-01,-0.0309730639209973,-0.0309730639209973,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2012-06-01,0.01636324257513655,0.01636324257513655,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2012-07-01,-0.007918414490352799,-0.007918414490352799,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2012-08-01,0.049076063181268115,0.049076063181268115,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2012-09-01,-0.007313972935790614,-0.007313972935790614,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2012-10-01,-0.0741079246386297,-0.0741079246386297,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2012-11-01,-0.0019036359886477339,-0.008903635988647733,2.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2012-12-01,-0.04514113286510768,-0.05214113286510768,2.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2013-01-01,0.0990864406855112,0.0920864406855112,2.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2013-02-01,0.01135921821666197,0.01135921821666197,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2013-03-01,0.06488073479258882,0.06488073479258882,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2013-04-01,0.011146351526314824,0.011146351526314824,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2013-05-01,0.046249437933888915,0.046249437933888915,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2013-06-01,0.003805519220208442,0.003805519220208442,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2013-07-01,0.020600003799281064,0.020600003799281064,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2013-08-01,-0.03138674828026056,-0.03138674828026056,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2013-09-01,-0.0016684106627611328,-0.0016684106627611328,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2013-10-01,0.029189086938058884,0.029189086938058884,0.0,1.0,1.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2013-11-01,0.03737061043063128,0.03037061043063128,2.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2013-12-01,0.02363996537394608,0.02363996537394608,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2014-01-01,0.004043250350443506,0.004043250350443506,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2014-02-01,0.041197134002960656,0.041197134002960656,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2014-03-01,-0.029292542783532882,-0.029292542783532882,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2014-04-01,-0.03787726602706931,-0.03787726602706931,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2014-05-01,0.03379332186543027,0.03379332186543027,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2014-06-01,0.02593289395783338,0.02593289395783338,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2014-07-01,0.02210444983439941,0.02210444983439941,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2014-08-01,0.04045179497088913,0.04045179497088913,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2014-09-01,0.02961775160325142,0.02961775160325142,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2014-10-01,0.027980818196557733,0.027980818196557733,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2014-11-01,0.09040499462630347,0.09040499462630347,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2014-12-01,-0.025785876175119737,-0.025785876175119737,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2015-01-01,-0.0176945370971876,-0.0176945370971876,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2015-02-01,0.07403052728725212,0.07403052728725212,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2015-03-01,-0.01930523505100168,-0.01930523505100168,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2015-04-01,-0.014455547140397984,-0.014455547140397984,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2015-05-01,0.05886074594713131,0.05886074594713131,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2015-06-01,-0.014957232525129593,-0.014957232525129593,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2015-07-01,0.09471407979914148,0.09471407979914148,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2015-08-01,-0.06280930587090627,-0.06280930587090627,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2015-09-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2015-10-01,0.0,0.0,0.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2015-11-01,0.019301915202378117,0.015801915202378117,1.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2015-12-01,0.001614204188991053,0.001614204188991053,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2016-01-01,-0.04519489597781834,-0.04519489597781834,0.0,1.0,0.0,US_SPY_QQQ_DUAL_MOM,US,1.0,,
2016-02-01,0.0,-0.0034999999999999996,1.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
2016-03-01,0.0,0.0,0.0,0.0,0.0,US_SPY_QQQ_DUAL_MOM,US,0.0,,
