threshold_pct,hold_sessions,signal_date,entry_date,exit_date,us_leader,kr_target,leader_return_pct,sector_net_pct,benchmark_net_pct,sector_minus_benchmark_pct,sector_inverse_50_50_net_pct
1.5,3,2020-02-20,2020-02-21,2020-02-25,LIT,305720.KS,2.5633728557393987,-3.716841552772588,-2.944643091427158,-0.7721984613454302,-0.6693031293274707
1.5,3,2020-02-28,2020-03-02,2020-03-04,SOXX,091160.KS,2.2543083183502732,5.000249906091158,2.992172310448015,2.008077595643143,0.8337596661900972
1.5,3,2020-03-02,2020-03-03,2020-03-05,XLF,139220.KS,5.114694059204727,2.091793099499716,1.1618016670318356,0.9299914324678804,0.23247000239713844
1.5,3,2020-03-04,2020-03-05,2020-03-09,XLV,227550.KS,5.764739909016914,-5.732898103527741,-6.078858278766053,0.3459601752383126,0.27628508720894285
1.5,3,2020-03-10,2020-03-11,2020-03-13,SOXX,091160.KS,6.563434535786072,-12.345226624519569,-8.714278260101551,-3.6309483644180176,-1.8522028911320225
1.5,3,2020-03-13,2020-03-16,2020-03-18,XLF,139220.KS,13.156621699756998,-15.547424172615644,-11.788947093692016,-3.7584770789236277,-1.389911032289377
1.5,3,2020-03-17,2020-03-18,2020-03-20,SOXX,091160.KS,8.79849960791763,-8.981933742174377,-5.940964754588608,-3.040968987585769,-2.4394665630157144
1.5,3,2020-03-19,2020-03-20,2020-03-24,SOXX,091160.KS,2.5722109605895493,9.428553916324931,7.44906560123879,1.979488315086141,0.23815456673550273
1.5,3,2020-03-23,2020-03-24,2020-03-26,SOXX,091160.KS,3.5718373941132198,9.736534727339484,9.955864496562604,-0.21932976922312086,-0.41807978658932754
1.5,3,2020-03-24,2020-03-25,2020-03-27,LIT,305720.KS,14.892413976422247,-2.503575847446383,2.886596241093219,-5.390172088539602,-3.1617277590620114
1.5,3,2020-03-25,2020-03-26,2020-03-30,ITA,309230.KS,10.213203194647402,4.152733355705939,-0.33657418309613973,4.489307538802079,1.6783979278529695
1.5,3,2020-03-26,2020-03-27,2020-03-31,ITA,309230.KS,10.022841955548923,-1.0787926598466622,-0.8084583993231207,-0.2703342605235415,-0.13934582487282277
1.5,3,2020-03-30,2020-03-31,2020-04-02,XLV,227550.KS,4.682859523546434,-2.2933346665787844,-0.8608459656019871,-1.4324887009767973,-0.9546376303190949
1.5,3,2020-04-02,2020-04-03,2020-04-07,SOXX,091160.KS,2.9797067299003555,7.558814107886124,4.914399739184771,2.6444143687013533,0.7872679463315149
1.5,3,2020-04-06,2020-04-07,2020-04-09,SOXX,091160.KS,10.200039879467205,-0.691393031713917,-0.04941112662855221,-0.6419819050853648,-0.4158533102820503
1.5,3,2020-04-08,2020-04-09,2020-04-13,XLF,139220.KS,4.3744029719887445,2.7311844025623913,-1.2504073187697982,3.9815917213321894,1.9943448218262652
1.5,3,2020-04-09,2020-04-10,2020-04-14,XLF,139220.KS,5.362781607099643,3.558120670309605,0.8341767068273045,2.7239439634823004,1.0494940617335682
1.5,3,2020-04-14,2020-04-16,2020-04-20,SOXX,091160.KS,4.612572894655287,3.954744672012577,2.682133884734527,1.27261078727805,0.41099446544261475
1.5,3,2020-04-16,2020-04-17,2020-04-21,SOXX,091160.KS,2.8072595119310373,-2.42733752541311,-1.5537122595145179,-0.8736252658985921,-0.781419479038937
1.5,3,2020-04-17,2020-04-20,2020-04-22,ITA,309230.KS,6.704149297151685,-1.665469324684222,-1.5232564215251552,-0.14221290315906687,-0.32268401111201306
1.5,3,2020-04-22,2020-04-23,2020-04-27,SOXX,091160.KS,6.052619452810304,-1.6224396263143324,0.6068044530363128,-2.229244079350645,-1.4909324568353264
1.5,3,2020-04-24,2020-04-27,2020-04-29,SOXX,091160.KS,2.0793861845941564,2.2050550589804976,2.7126339940767066,-0.507578935096209,-0.5370906004169627
1.5,3,2020-04-27,2020-04-28,2020-05-04,XLF,139220.KS,3.403876352030344,-0.21000923405730768,-2.378816664889639,2.1688074308323313,0.7718135647895299
1.5,3,2020-04-28,2020-04-29,2020-05-06,ITA,309230.KS,1.906534267360005,-0.335945268199934,-0.9109482361308161,0.5750029679308821,-0.05383457712406871
1.5,3,2020-04-29,2020-05-04,2020-05-07,SOXX,091160.KS,4.746353869546627,5.246567659271894,0.263941951768464,4.98262570750343,2.0863183868713655
1.5,3,2020-05-05,2020-05-06,2020-05-08,XLV,227550.KS,2.1681340939010862,1.4072560087466925,0.41745794323288976,0.9897980655138028,0.019337635075738158
1.5,3,2020-05-07,2020-05-08,2020-05-12,XLF,139220.KS,2.3451990374944165,-3.6491552840347783,-1.439975390140825,-2.2091798938939533,-1.3447823203799567
1.5,3,2020-05-08,2020-05-11,2020-05-13,ITA,309230.KS,3.9096302673185424,-2.5653752199715227,-0.7348877708525889,-1.8304874491189338,-1.1307125732750454
1.5,3,2020-05-11,2020-05-12,2020-05-14,XLV,227550.KS,1.7201393344944638,-0.6154062617190434,-0.9549543378065803,0.3395480760875369,-0.12200545644091654
1.5,3,2020-05-14,2020-05-15,2020-05-19,SOXX,091160.KS,2.675090913984679,2.7157079054950675,2.434476529238138,0.2812313762569296,-0.13198569739824118
1.5,3,2020-05-18,2020-05-19,2020-05-21,ITA,309230.KS,7.590661535143206,0.1990018042411936,0.8049292134642441,-0.6059274092230504,-0.49057372474507566
1.5,3,2020-05-20,2020-05-21,2020-05-25,SOXX,091160.KS,3.684655900700551,0.005052410567051496,-0.8345298203815252,0.8395822309485768,0.12411230800255432
1.5,3,2020-05-21,2020-05-22,2020-05-26,ITA,309230.KS,2.178950500559873,2.5598547072637636,1.1359548276033573,1.4238998796604063,0.4584869313091091
1.5,3,2020-05-26,2020-05-27,2020-05-29,LIT,305720.KS,6.026796010099278,-5.000754825047161,0.4289742587187275,-5.4297290837658885,-3.024265455173998
1.5,3,2020-05-27,2020-05-28,2020-06-01,ITA,309230.KS,4.98587498768579,0.8584555813554209,1.1448495467958555,-0.2863939654404346,-0.3702166537667315
1.5,3,2020-05-29,2020-06-01,2020-06-03,SOXX,091160.KS,2.5613667839152976,5.400293374517128,6.347383079078938,-0.9470897045618099,-0.48414507563596754
1.5,3,2020-06-01,2020-06-02,2020-06-04,LIT,305720.KS,2.9782614600060597,3.022983128450706,4.66090423264811,-1.637921104197404,-1.0563700464079515
1.5,3,2020-06-02,2020-06-03,2020-06-05,SOXX,091160.KS,2.159675251894022,1.4859005642759762,4.407314897847025,-2.9214143335710485,-1.6365908192187537
1.5,3,2020-06-03,2020-06-04,2020-06-08,ITA,309230.KS,5.316854625362,3.529407155061203,0.16976088524871444,3.3596462698124885,1.5349115642194535
1.5,3,2020-06-04,2020-06-05,2020-06-09,XLF,139220.KS,2.1809411720904004,-0.9294232240530729,1.6279199982238026,-2.5573432222768755,-1.3900561567353151
1.5,3,2020-06-05,2020-06-08,2020-06-10,ITA,309230.KS,4.765363091740182,1.001658305898422,-1.294730426187519,2.296388732085941,1.204339791247088
1.5,3,2020-06-08,2020-06-09,2020-06-11,ITA,309230.KS,3.7298479270771123,-3.43939839293509,-2.224321687517828,-1.2150767054172618,-0.7733955799831003
1.5,3,2020-06-12,2020-06-15,2020-06-17,ITA,309230.KS,3.1481502485759316,4.103096302029251,1.4446968788027528,2.6583994232264985,0.866548151014628
1.5,3,2020-06-16,2020-06-17,2020-06-22,LIT,305720.KS,3.0242511363715696,4.5114788629079685,-0.8996746722617863,5.411153535169754,2.272988820207044
1.5,3,2020-06-25,2020-06-26,2020-06-30,XLF,139220.KS,2.6544867398383687,-2.014119089626943,-0.5472790963274585,-1.4668399932994847,-0.8673613392669819
1.5,3,2020-06-29,2020-06-30,2020-07-02,ITA,309230.KS,5.714247487923485,0.9982193558871746,0.5338732703276996,0.464346085559475,0.14881123150041664
1.5,3,2020-06-30,2020-07-01,2020-07-06,SOXX,091160.KS,2.590588191402765,1.8798455517476267,2.361755793898123,-0.48191024215049616,-0.6392786983276619
1.5,3,2020-07-02,2020-07-06,2020-07-08,LIT,305720.KS,1.6007329187232244,0.9297483323659641,-0.4014006353568753,1.3311489677228394,0.4430688417237474
1.5,3,2020-07-06,2020-07-07,2020-07-09,LIT,305720.KS,7.846774056530248,0.756169838092501,-1.7981273970320575,2.5542972351245585,1.2092551318122027
1.5,3,2020-07-10,2020-07-13,2020-07-15,XLF,139220.KS,3.4391884614694224,3.3889727865066934,1.5069625505543796,1.8820102359523139,0.7122934107972037
1.5,3,2020-07-13,2020-07-14,2020-07-16,LIT,305720.KS,3.4359861970751027,-0.9900990704989518,0.240234746365763,-1.2303338168647149,-0.8092545561699758
1.5,3,2020-07-14,2020-07-15,2020-07-17,XLV,227550.KS,1.9845872731100833,0.7937566512565377,-0.6358990631787695,1.4296557144353073,0.4620910915857137
1.5,3,2020-07-15,2020-07-16,2020-07-20,ITA,309230.KS,3.4960107390274553,-0.2878782038822978,-0.7897031652632234,0.5018249613809256,-0.03653468392925775
1.5,3,2020-07-20,2020-07-21,2020-07-23,LIT,305720.KS,2.2752939174590647,2.2314133453694476,-0.6348780378742434,2.866291383243691,1.2240172528894968
1.5,3,2020-07-21,2020-07-22,2020-07-24,ITA,309230.KS,1.98443585166459,-0.4429295884737736,-1.6810848744033944,1.2381552859296208,0.4018985305274716
1.5,3,2020-07-27,2020-07-28,2020-07-30,SOXX,091160.KS,3.114849214593307,3.958940039532676,1.8155666697799102,2.1433733697527657,0.9270109327723699
1.5,3,2020-07-29,2020-07-30,2020-08-03,LIT,305720.KS,2.0756417789013604,6.551915076666503,-1.2678497320408275,7.81976480870733,3.832333199708914
1.5,3,2020-07-30,2020-07-31,2020-08-04,SOXX,091160.KS,1.9689263618936081,-2.282461072530829,-0.22650303954834342,-2.0559580329824856,-1.2462305362654145
1.5,3,2020-08-03,2020-08-04,2020-08-06,LIT,305720.KS,4.4555575692406535,8.840772856704124,3.094538557081105,5.746234299623019,2.6530942148787466
1.5,3,2020-08-05,2020-08-06,2020-08-10,ITA,309230.KS,3.47087089034952,-0.17145708897663517,2.980095156182715,-3.1515522451593503,-1.7560237144346522
1.5,3,2020-08-07,2020-08-10,2020-08-12,XLF,139220.KS,2.1381439275774294,2.660810686438152,3.301878443578209,-0.6410677571400569,-0.454885301649228
1.5,3,2020-08-10,2020-08-11,2020-08-13,ITA,309230.KS,3.2065452076899037,-0.21000114281820673,1.3163608706749033,-1.52636201349311,-0.9963095445820922
1.5,3,2020-08-12,2020-08-13,2020-08-18,SOXX,091160.KS,3.2309691981340816,-5.775493430969304,-4.3351363073036895,-1.4403571236656143,-0.9548320235415195
1.5,3,2020-08-24,2020-08-25,2020-08-27,ITA,309230.KS,3.21108406402002,1.0076435070172742,-0.5146660860984262,1.5223095931157005,0.5811371591604155
1.5,3,2020-08-27,2020-08-28,2020-09-01,XLF,139220.KS,1.6908255447591447,5.09304089778586,-1.2322088061949352,6.325249703980795,2.9909709983434776
1.5,3,2020-08-28,2020-08-31,2020-09-02,SOXX,091160.KS,1.8456413705678854,0.9836182932538176,-1.2741794635724233,2.257797756826241,0.8927889074364805
1.5,3,2020-09-01,2020-09-02,2020-09-04,LIT,305720.KS,2.7466989087092886,0.7005220555504224,-0.2741016193930199,0.9746236749434423,0.19968217636226937
1.5,3,2020-09-02,2020-09-03,2020-09-07,SOXX,091160.KS,2.8979621819968493,-0.7261281902307135,-0.6075965376532109,-0.11853165257750264,-0.3301964480565365
1.5,3,2020-09-09,2020-09-10,2020-09-14,SOXX,091160.KS,2.723027561649216,0.38405922166995143,1.0706294966579035,-0.6865702749879521,-0.6080584336506609
1.5,3,2020-09-11,2020-09-14,2020-09-16,ITA,309230.KS,1.8495433426699348,-0.4376903894537052,0.7465594020203516,-1.1842497914740568,-0.8373839435597172
1.5,3,2020-09-14,2020-09-15,2020-09-17,LIT,305720.KS,3.958290453914115,-3.68113982486813,-1.5169801811418147,-2.1641596437263155,-1.238689610831801
1.5,3,2020-09-15,2020-09-16,2020-09-18,LIT,305720.KS,4.039087106272721,-2.1913452748306814,-1.558633030657076,-0.6327122441736055,-0.5863059077367014
1.5,3,2020-09-16,2020-09-17,2020-09-21,ITA,309230.KS,1.8279927166592325,-3.71076247922384,-1.9846006640527833,-1.7261618151710567,-1.065842633208903
1.5,3,2020-09-25,2020-09-28,2020-10-05,ITA,309230.KS,2.054741174686492,0.6167752013865648,2.335288062723805,-1.7185128613372402,-1.0567384119079768
1.5,3,2020-09-28,2020-09-29,2020-10-06,SOXX,091160.KS,2.7536382291964756,0.2919380349296832,1.0438024454712416,-0.7518644105415584,-0.6439624893844762
1.5,3,2020-09-29,2020-10-05,2020-10-07,LIT,305720.KS,2.7479941975559585,1.7235862086848233,2.139533227860956,-0.41594701917613275,-0.47383588380708974
1.5,3,2020-09-30,2020-10-05,2020-10-07,LIT,305720.KS,2.0122111594449876,1.7235862086848233,2.139533227860956,-0.41594701917613275,-0.47383588380708974
1.5,3,2020-10-01,2020-10-05,2020-10-07,SOXX,091160.KS,2.1404349524268396,0.8733018961750929,2.139533227860956,-1.266231331685863,-0.8989780400619549
1.5,3,2020-10-05,2020-10-06,2020-10-08,SOXX,091160.KS,3.124605384976098,-0.7630729998903139,0.614094243870821,-1.3771672437611349,-0.9962677325679579
1.5,3,2020-10-07,2020-10-08,2020-10-13,ITA,309230.KS,2.1923322926381106,2.545140570673542,-0.3817658745010619,2.926906445174604,1.3560716990973711
1.5,3,2020-10-08,2020-10-12,2020-10-14,ITA,309230.KS,1.696580647013457,-0.6661183987655148,-1.3500800147797207,0.6839616160142059,0.12585057505333141
1.5,3,2020-10-09,2020-10-12,2020-10-14,LIT,305720.KS,2.1551555071811723,-5.222126321300303,-1.3500800147797207,-3.8720463065205823,-2.1521533862140627
1.5,3,2020-10-20,2020-10-21,2020-10-23,LIT,305720.KS,2.744335453081237,-0.899657773334118,-0.384190740754887,-0.515467032579231,-0.4620645081883987
1.5,3,2020-10-22,2020-10-23,2020-10-27,ITA,309230.KS,2.002616134487223,-3.054900288513219,-1.3040266718321267,-1.7508736166810923,-1.02948168414529
1.5,3,2020-10-27,2020-10-28,2020-10-30,LIT,305720.KS,1.5665821043289396,-0.9602204041974991,-3.063925798807999,2.1037053946105,0.7835029365873871
1.5,3,2020-10-29,2020-10-30,2020-11-03,LIT,305720.KS,2.6533963645303915,3.594107157591541,0.9241524346108356,2.6699547229807052,1.0562679293861446
1.5,3,2020-11-02,2020-11-03,2020-11-05,LIT,305720.KS,3.477864743954906,7.144218590473116,4.248916600690599,2.895301989782517,1.249914725100814
1.5,3,2020-11-03,2020-11-04,2020-11-06,ITA,309230.KS,3.1831188961831014,0.5108564134572049,2.1929055750014905,-1.6820491615442856,-1.1007302733455413
1.5,3,2020-11-04,2020-11-05,2020-11-09,XLV,227550.KS,4.43810702042533,7.3950157678941855,2.8912430504698152,4.50377271742437,2.0547632427541753
1.5,3,2020-11-05,2020-11-06,2020-11-10,LIT,305720.KS,7.6604363622383875,2.915008204381463,0.8918222763288677,2.0231859280525955,0.7352201515734449
1.5,3,2020-11-06,2020-11-09,2020-11-11,SOXX,091160.KS,1.6312003159031807,-1.517925843059532,1.6831953602659535,-3.2011212033254854,-1.8227356923830715
1.5,3,2020-11-09,2020-11-10,2020-11-12,XLF,139220.KS,8.213136571120948,1.5356457398127068,0.4162204807525596,1.1194252590601472,0.2763494399546642
1.5,3,2020-11-10,2020-11-11,2020-11-13,ITA,309230.KS,3.3354586118979457,-1.136647695188676,1.5945624905521418,-2.7312101857408178,-1.733054098076032
1.5,3,2020-11-11,2020-11-12,2020-11-16,SOXX,091160.KS,3.603547970909937,6.245252204634698,2.5405237511051606,3.7047284535295377,1.5054309803661283
1.5,3,2020-11-13,2020-11-16,2020-11-18,ITA,309230.KS,3.2761519647300563,0.7496834890839068,1.1181304098343494,-0.3684469207504426,-0.42322756238874026
1.5,3,2020-11-16,2020-11-17,2020-11-19,ITA,309230.KS,2.8309270846839762,0.588173560936788,-0.45939884937563713,1.047572410312425,0.34029645788774454
1.5,3,2020-11-20,2020-11-23,2020-11-25,LIT,305720.KS,2.364250774147081,3.5080674954159,1.6787016087115072,1.8293658867043927,0.6419844022900236
1.5,3,2020-11-23,2020-11-24,2020-11-26,LIT,305720.KS,3.033859389404281,4.136176014565661,0.3767930368856911,3.7593829776799703,1.704556466434847
1.5,3,2020-11-24,2020-11-25,2020-11-27,XLF,139220.KS,3.5030812462311767,2.126455031467799,-0.2241488118602151,2.350603843328014,0.9061441824005636
1.5,3,2020-12-01,2020-12-02,2020-12-04,SOXX,091160.KS,1.6500475815580673,3.010214326405091,3.5888781739776823,-0.5786638475725914,-0.48470959072415365
1.5,3,2020-12-03,2020-12-04,2020-12-08,ITA,309230.KS,1.6653492023603889,-0.9854802444072561,0.10726098119260194,-1.092741225599858,-0.8121023944437153
1.5,3,2020-12-04,2020-12-07,2020-12-09,SOXX,091160.KS,2.7264809277001367,0.4690253356375953,0.16774675814656878,0.3012785774910265,-0.0897855777952381
1.5,3,2020-12-07,2020-12-08,2020-12-10,LIT,305720.KS,1.7687672372925123,1.9139628882908202,-0.2370587860516258,2.151021674342446,0.7429301900559895
1.5,3,2020-12-08,2020-12-09,2020-12-11,LIT,305720.KS,2.6161668841726327,2.985215089789527,1.5532769961001271,1.4319380936894,0.413581570868792
1.5,3,2020-12-14,2020-12-15,2020-12-17,LIT,305720.KS,1.591406870459311,3.790006059924899,0.059499142741169714,3.730506917183729,1.6251678651272852
1.5,3,2020-12-15,2020-12-16,2020-12-18,LIT,305720.KS,2.3315142171414616,2.273007329168596,-0.798733610130232,3.071740939298828,1.3083585926020205
1.5,3,2020-12-21,2020-12-22,2020-12-24,LIT,305720.KS,3.3001332337014855,-0.07684609624452146,1.9355020997571684,-2.01234819600169,-1.3495633989994547
1.5,3,2020-12-23,2020-12-24,2020-12-29,ITA,309230.KS,1.738364567673889,-1.629227672242962,3.8378559048555685,-5.46708357709853,-2.793924751226224
1.5,3,2020-12-28,2020-12-29,2021-01-04,LIT,305720.KS,2.684003215704478,12.953969268093244,5.37665551392048,7.577313754172764,3.5278435646495785
1.5,3,2020-12-30,2021-01-04,2021-01-06,LIT,305720.KS,5.30320046957653,10.71914625653385,2.7330331990627723,7.986113057471078,3.6700660860134064
1.5,3,2021-01-04,2021-01-05,2021-01-07,LIT,305720.KS,7.125548582438235,7.507226186298509,3.1997828693187893,4.30744331697972,1.9120861470414687
1.5,3,2021-01-05,2021-01-06,2021-01-08,LIT,305720.KS,7.601799482281524,7.332346193147842,5.302490331392184,2.0298558617556584,0.7425456455935278
1.5,3,2021-01-06,2021-01-07,2021-01-11,XLF,139220.KS,4.416302618475676,0.7280863405997975,5.723019047043353,-4.994932706443556,-2.6243924125221874
1.5,3,2021-01-07,2021-01-08,2021-01-12,LIT,305720.KS,4.240314499210762,1.7486904242375525,2.3228425160451973,-0.5741520918076448,-0.6125643356199149
1.5,3,2021-01-12,2021-01-13,2021-01-15,LIT,305720.KS,2.9900413195682596,0.07839785621830317,-2.0780832876082465,2.1564811438265497,0.9044447237107058
1.5,3,2021-01-14,2021-01-15,2021-01-19,SOXX,091160.KS,2.1187539007404332,0.7419714553229753,-2.6794034266769193,3.4213748819998946,1.440920453510052
1.5,3,2021-01-19,2021-01-20,2021-01-22,SOXX,091160.KS,3.430438327380103,0.5951050462571041,-0.6361487324414781,1.2312537786985822,0.3222542092504712
1.5,3,2021-01-20,2021-01-21,2021-01-25,LIT,305720.KS,1.964739571027052,0.6511893502827206,2.0070792446168486,-1.355889894334128,-0.9452084336669284
1.5,3,2021-01-28,2021-01-29,2021-02-02,SOXX,091160.KS,2.1933129904808224,-1.3913174758053324,0.3069765139499072,-1.6982939897552396,-1.119130075482284
1.5,3,2021-02-01,2021-02-02,2021-02-04,SOXX,091160.KS,3.949706834378919,-1.5984972833471787,-0.6560194025579955,-0.9424778807891832,-0.7768601066417422
1.5,3,2021-02-02,2021-02-03,2021-02-05,LIT,305720.KS,4.456143631563503,0.33821829055569097,-0.615787179274708,0.954005469830399,0.25790759489024895
1.5,3,2021-02-04,2021-02-05,2021-02-09,XLF,139220.KS,2.217820844501195,-1.2833522421671248,-0.8546208119961549,-0.42873143017096993,-0.2985327151936732
1.5,3,2021-02-08,2021-02-09,2021-02-15,SOXX,091160.KS,3.0004201853409684,4.149960130679363,0.8872329855339025,3.262727145145461,1.3281315415912867
1.5,3,2021-02-09,2021-02-10,2021-02-16,LIT,305720.KS,2.0638105783544303,1.9470022524130872,2.071016428308069,-0.12401417589498198,-0.3416899565960039
1.5,3,2021-02-11,2021-02-15,2021-02-17,SOXX,091160.KS,3.462147136359328,3.1242702080061626,-0.8565711789463868,3.9808413869525494,1.7818104286784089
1.5,3,2021-02-16,2021-02-17,2021-02-19,LIT,305720.KS,3.6546337978023757,-0.013995323538341459,-1.3081354176104574,1.294140094072116,0.5373529875814733
1.5,3,2021-02-19,2021-02-22,2021-02-24,SOXX,091160.KS,2.409951445239722,-6.044446109106784,-4.088777723149707,-1.9556683859570771,-1.0600395920210959
1.5,3,2021-02-24,2021-02-25,2021-03-02,SOXX,091160.KS,3.243704004320369,-0.030523615387379827,0.1708510914504515,-0.20137470683783132,-0.3098951831677752
1.5,3,2021-02-26,2021-03-02,2021-03-04,SOXX,091160.KS,2.27903887666705,-3.2759266293869613,-1.638379519977918,-1.6375471094090432,-1.0369299385702422
1.5,3,2021-03-01,2021-03-02,2021-03-04,LIT,305720.KS,4.64121748241475,-1.355819821445082,-1.638379519977918,0.282559698532836,-0.07687653459930255
1.5,3,2021-03-05,2021-03-08,2021-03-10,SOXX,091160.KS,2.9995283543886364,-6.138192077723581,-3.2159404454734983,-2.922251632250083,-1.6473784816098798
1.5,3,2021-03-09,2021-03-10,2021-03-12,SOXX,091160.KS,6.212504521439843,0.8150655531457653,0.8077243180364171,0.007341235109348254,-0.2642178531500403
1.5,3,2021-03-10,2021-03-11,2021-03-15,ITA,309230.KS,2.739158197084768,1.3731916017341241,1.8193985251045977,-0.4462069233704735,-0.47168796617135333
1.5,3,2021-03-11,2021-03-12,2021-03-16,LIT,305720.KS,5.863301169376056,-5.070005742589324,-0.032493795654598784,-5.037511946934726,-2.7673914063265093
1.5,3,2021-03-12,2021-03-15,2021-03-17,ITA,309230.KS,2.7748043611882656,-0.40168630903128033,-0.7664669600129801,0.36478065098169976,-0.05106608445194594
1.5,3,2021-03-15,2021-03-16,2021-03-18,SOXX,091160.KS,2.1083607347145428,3.226671711608219,0.07448639318516823,3.152185318423051,1.3174961611476235
1.5,3,2021-03-17,2021-03-18,2021-03-22,ITA,309230.KS,1.8579038426481231,-0.3060528362446977,-1.143353853697283,0.8373010174525852,0.2534825332842985
1.5,3,2021-03-22,2021-03-23,2021-03-25,SOXX,091160.KS,2.1158775177475553,-1.8137732970274776,-1.774711705972932,-0.03906159105454554,-0.2485278698877833
1.5,3,2021-03-25,2021-03-26,2021-03-30,LIT,305720.KS,2.5204013835477435,2.023171993776706,1.265338423632433,0.7578335701442729,0.027189011963728804
1.5,3,2021-03-26,2021-03-29,2021-03-31,SOXX,091160.KS,4.936321317226544,-1.286438877817898,0.11104687192473503,-1.397485749742633,-0.9385747688581867
1.5,3,2021-03-31,2021-04-01,2021-04-05,SOXX,091160.KS,2.442696195494043,5.141583665567361,1.3081511418931093,3.8334325236742517,1.6324584994503446
1.5,3,2021-04-01,2021-04-02,2021-04-06,SOXX,091160.KS,3.6770198351838923,1.3881189130673368,0.4190590041705402,0.9690599088967966,0.200458420264237
1.5,3,2021-04-05,2021-04-06,2021-04-08,SOXX,091160.KS,2.017820385984326,-2.1274669226295404,-0.4981548241659315,-1.629312098463609,-0.9718830676139831
1.5,3,2021-04-13,2021-04-14,2021-04-16,LIT,305720.KS,3.1185240010270787,0.45360841780648276,0.23663224632932597,0.21697617147715678,-0.20714315951780948
1.5,3,2021-04-14,2021-04-15,2021-04-19,LIT,305720.KS,2.021729467760691,0.2228889843880468,-0.015749332631088492,0.2386383170191353,-0.059693073943540634
1.5,3,2021-04-15,2021-04-16,2021-04-20,XLV,227550.KS,1.7123384123413965,3.040766294043306,0.017128903297835202,3.0236373907454706,1.2824044236173995
1.5,3,2021-04-19,2021-04-20,2021-04-22,LIT,305720.KS,3.1944585325655694,-0.41381768959820686,-1.0326394312788154,0.6188217416806086,0.018342145953863742
1.5,3,2021-04-21,2021-04-22,2021-04-26,SOXX,091160.KS,2.6229907268947805,-0.20998345702205692,0.479324879357911,-0.6893083363799679,-0.6042098625451917
1.5,3,2021-04-23,2021-04-26,2021-04-28,LIT,305720.KS,2.1142729609654465,-0.9985911447462978,-0.520076831348327,-0.4785143133979708,-0.472716625004733
1.5,3,2021-04-26,2021-04-27,2021-04-29,SOXX,091160.KS,1.83222078387002,-5.768778998961788,-1.5831583125446644,-4.185620686417124,-2.2599465286586136
1.5,3,2021-04-29,2021-04-30,2021-05-04,XLF,139220.KS,1.7807859564750395,-3.798142368257541,-0.5509851045528822,-3.2471572637046586,-1.873693087648982
1.5,3,2021-05-05,2021-05-06,2021-05-10,LIT,305720.KS,1.6943831405342502,1.415593922515023,3.1545097127282364,-1.7389157902132135,-1.0811408625766858
1.5,3,2021-05-07,2021-05-10,2021-05-12,ITA,309230.KS,1.5474753288714505,-0.9410392811208155,-2.504829284728983,1.5637900036081676,0.5518013143467551
1.5,3,2021-05-13,2021-05-14,2021-05-18,XLF,139220.KS,1.6076056903838065,0.4140270305193585,1.0930412997100394,-0.6790142691906809,-0.6058371925910309
1.5,3,2021-05-14,2021-05-17,2021-05-20,LIT,305720.KS,3.2708517459780095,0.7740395392161528,-0.3518673163855133,1.125906855601666,0.34712393627473936
1.5,3,2021-05-19,2021-05-20,2021-05-24,SOXX,091160.KS,1.950176511373014,-1.214266284385935,-0.09107100126060177,-1.1231952831253333,-0.7768999815712061
1.5,3,2021-05-20,2021-05-21,2021-05-25,SOXX,091160.KS,2.6302050545408795,-2.7569393597266854,-0.15113203409473733,-2.605807325631948,-1.4834696798633427
1.5,3,2021-05-24,2021-05-25,2021-05-27,SOXX,091160.KS,2.5262961478389467,0.7934505655205584,-0.150913957588684,0.9443645231092423,0.16151694942694772
1.5,3,2021-05-27,2021-05-28,2021-06-01,ITA,309230.KS,2.750170330717294,-1.867126378396967,1.0735753025737917,-2.9407016809707587,-1.6938711839560203
1.5,3,2021-05-28,2021-05-31,2021-06-02,LIT,305720.KS,2.6100332444507934,-4.961794439929135,0.3516683995525396,-5.313462839481675,-2.9152779841279406
1.5,3,2021-06-01,2021-06-02,2021-06-04,LIT,305720.KS,2.227597037920459,0.34250267164144166,0.23170872988322785,0.1107939417582138,-0.19900065356919883
1.5,3,2021-06-04,2021-06-07,2021-06-09,LIT,305720.KS,2.949048950087363,-1.6572972334620304,-1.7518302508508397,0.09453301738880926,-0.19638320118142238
1.5,3,2021-06-10,2021-06-11,2021-06-15,XLV,227550.KS,1.7108514564477817,-0.2755711062462538,0.4287828994196321,-0.7043540056658859,-0.575232361633766
1.5,3,2021-06-11,2021-06-14,2021-06-16,LIT,305720.KS,1.8252791605795737,-0.427858381736935,0.4946457844793075,-0.9225041662162425,-0.7199987095850466
1.5,3,2021-06-17,2021-06-18,2021-06-22,LIT,305720.KS,1.676400251355803,0.16635102719766334,-0.4287134489875508,0.5950644761852142,0.04528960755856201
1.5,3,2021-06-21,2021-06-22,2021-06-24,ITA,309230.KS,2.4214508902505205,-0.29899683246292863,0.8296251339499285,-1.1286219664128572,-0.7899736505018804
1.5,3,2021-06-23,2021-06-24,2021-06-28,LIT,305720.KS,2.345574943677309,-1.0011332958674077,0.40870021417158586,-1.4098335100389936,-0.9429485642629862
1.5,3,2021-06-24,2021-06-25,2021-06-29,SOXX,091160.KS,1.6995335869362638,0.7333900409569596,-0.5971577465529685,1.330547787509928,0.4654993683045663
