actual_net_pct,close_reason,closed_at,entry_price,exit_price,fee_pct_round_trip,filled_at,market,net_alignment_residual_pct,pnl_pct_net,prefill_below_vwap10,prefill_down_count3,prefill_fall_0p3,prefill_fall_0p5,prefill_fall_0p7,prefill_fall_1p0,prefill_ret_5m_pct,probe_confirmed_w15_t0p3,probe_confirmed_w15_t0p5,probe_confirmed_w15_t0p7,probe_confirmed_w15_t1p0,probe_confirmed_w30_t0p3,probe_confirmed_w30_t0p5,probe_confirmed_w30_t0p7,probe_confirmed_w30_t1p0,probe_confirmed_w60_t0p3,probe_confirmed_w60_t0p5,probe_confirmed_w60_t0p7,probe_confirmed_w60_t1p0,probe_exposure_w15_t0p3,probe_exposure_w15_t0p5,probe_exposure_w15_t0p7,probe_exposure_w15_t1p0,probe_exposure_w30_t0p3,probe_exposure_w30_t0p5,probe_exposure_w30_t0p7,probe_exposure_w30_t1p0,probe_exposure_w60_t0p3,probe_exposure_w60_t0p5,probe_exposure_w60_t0p7,probe_exposure_w60_t1p0,probe_net_w15_t0p3_pct,probe_net_w15_t0p5_pct,probe_net_w15_t0p7_pct,probe_net_w15_t1p0_pct,probe_net_w30_t0p3_pct,probe_net_w30_t0p5_pct,probe_net_w30_t0p7_pct,probe_net_w30_t1p0_pct,probe_net_w60_t0p3_pct,probe_net_w60_t0p5_pct,probe_net_w60_t0p7_pct,probe_net_w60_t1p0_pct,qty,session_date,ticker,v2_decision_id
3.409173,CLOSED_CLAUDE_PRICE_TARGET,2026-06-01T13:44:05+00:00,439.65,454.45,0.5,2026-05-29T14:30:19+00:00,US,0.542858886500631,3.409173,1,1,0,0,0,0,0.0776702376393601,0,0,0,0,0,0,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.136391,1.136391,1.136391,1.136391,1.136391,1.136391,1.136391,1.136391,3.1779748680616295,3.030389728571464,1.136391,1.136391,1.0,2026-05-29,AVGO,dec_20260529_US_AVGO_5edecfb2
3.439998,CLOSED_HARD_STOP,2026-06-01T13:23:55+00:00,86.94,89.89333333,0.5,2026-05-29T14:44:10+00:00,US,0.5430192445364579,3.439998,1,3,0,0,0,0,-0.218720427534147,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.065434831533702,3.065434831533702,2.8270646626845832,2.6406587187696218,3.065434831533702,3.065434831533702,2.8270646626845832,2.6406587187696218,3.065434831533702,3.065434831533702,2.8270646626845832,2.6406587187696218,3.0,2026-05-29,HOOD,dec_20260529_US_HOOD_48afcdeb
-2.672169,CLOSED_LOSS_CAP,2026-06-01T16:14:43+00:00,460.62,450.87,0.5,2026-06-01T14:47:23+00:00,US,-0.055456742607793874,-2.672169,1,2,0,0,0,0,-0.296824862619649,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.8907229999999999,-0.8907229999999999,-0.8907229999999999,-0.8907229999999999,-0.8907229999999999,-0.8907229999999999,-0.8907229999999999,-0.8907229999999999,-0.8907229999999999,-0.8907229999999999,-0.8907229999999999,-0.8907229999999999,1.0,2026-06-01,DELL,dec_20260601_US_DELL_01a1605d
3.485398,CLOSED_CLAUDE_PRICE_TARGET,2026-06-01T16:01:09+00:00,402.29,418.56,0.5,2026-06-01T15:17:11+00:00,US,-0.0589481184717533,3.485398,0,1,0,0,0,0,1.864367647213161,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4624357059669664,1.4624357059669664,1.4624357059669664,1.4624357059669664,1.4624357059669664,1.4624357059669664,1.4624357059669664,1.4624357059669664,1.4624357059669664,1.4624357059669664,1.4624357059669664,1.4624357059669664,1.0,2026-06-01,ARM,dec_20260601_US_ARM_06d82292
2.558149,CLOSED_CLAUDE_PRICE_TARGET,2026-06-02T13:44:36+00:00,16.18,16.645,0.5,2026-06-01T16:24:28+00:00,US,0.1842305822002408,2.558149,0,0,0,0,0,0,0.9366314804598819,0,0,0,0,0,0,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.8527163333333332,0.8527163333333332,0.8527163333333332,0.8527163333333332,0.8527163333333332,0.8527163333333332,0.8527163333333332,0.8527163333333332,2.3468674648172865,2.1997425811297466,0.8527163333333332,0.8527163333333332,18.0,2026-06-01,NOK,dec_20260601_US_NOK_d69b6c3c
17.167304,CLOSED_CLAUDE_PRICE_TARGET,2026-06-02T13:22:41+00:00,218.03,255.76,0.5,2026-06-01T17:00:21+00:00,US,0.3623459667018345,17.167304,0,1,0,0,0,0,0.1880075203008147,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.788975032069487,16.73551964920904,16.55520076809322,16.387843321997785,16.788975032069487,16.73551964920904,16.55520076809322,16.387843321997785,16.788975032069487,16.73551964920904,16.55520076809322,16.387843321997785,1.0,2026-06-01,MRVL,dec_20260601_US_MRVL_03df0cce
1.460401,CLOSED_CLAUDE_SELL,2026-06-02T19:49:16+00:00,295.0,300.44,0.5,2026-06-02T14:05:52+00:00,US,0.11633320338982855,1.460401,0,3,0,0,0,0,0.057644773243881176,1,1,1,0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2264532169323255,0.8513932256511241,0.8513932256511241,0.48680033333333333,1.2264532169323255,0.8513932256511241,0.8513932256511241,0.6980341115673399,1.2264532169323255,0.8513932256511241,0.8513932256511241,0.6980341115673399,1.0,2026-06-02,BE,dec_20260602_US_BE_01065476
-2.629529,CLOSED_LOSS_CAP,2026-06-02T14:57:03+00:00,71.4,69.89,0.5,2026-06-02T14:20:59+00:00,US,-0.014683061624646054,-2.629529,1,3,1,1,1,1,-1.7892893526014642,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.8765096666666665,-0.8765096666666665,-0.8765096666666665,-0.8765096666666665,-0.8765096666666665,-0.8765096666666665,-0.8765096666666665,-0.8765096666666665,-0.8765096666666665,-0.8765096666666665,-0.8765096666666665,-0.8765096666666665,4.0,2026-06-02,IONQ,dec_20260602_US_IONQ_704e8b12
-1.904821,CLOSED_LOSS_CAP,2026-06-03T13:53:34+00:00,17.07,16.73,0.5,2026-06-02T16:07:56+00:00,US,0.5869774768599849,-1.904821,1,3,0,0,0,0,-0.20146962462262996,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.6349403333333333,-0.6349403333333333,-0.6349403333333333,-0.6349403333333333,-0.6349403333333333,-0.6349403333333333,-0.6349403333333333,-0.6349403333333333,-0.6349403333333333,-0.6349403333333333,-0.6349403333333333,-0.6349403333333333,17.0,2026-06-02,NOK,dec_20260602_US_NOK_864454ab
-2.52577,CLOSED_LOSS_CAP,2026-06-02T17:19:27+00:00,50.36,49.33,0.5,2026-06-02T16:07:57+00:00,US,0.01950402700556131,-2.52577,0,2,0,0,0,0,-0.17143430644945834,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.8419233333333334,-0.8419233333333334,-0.8419233333333334,-0.8419233333333334,-0.8419233333333334,-0.8419233333333334,-0.8419233333333334,-0.8419233333333334,-0.8419233333333334,-0.8419233333333334,-0.8419233333333334,-0.8419233333333334,5.0,2026-06-02,SMCI,dec_20260602_US_SMCI_da988ae9
-3.033887,CLOSED_LOSS_CAP,2026-06-02T19:35:39+00:00,67.48,65.78,0.5,2026-06-02T17:08:41+00:00,US,-0.014622032602250368,-3.033887,0,1,0,0,0,0,0.06668513818994803,0,0,0,0,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,-1.0112956666666666,-1.0112956666666666,-1.0112956666666666,-1.0112956666666666,-3.364449060320391,-3.364449060320391,-1.0112956666666666,-1.0112956666666666,-3.364449060320391,-3.364449060320391,-1.0112956666666666,-1.0112956666666666,4.0,2026-06-02,IREN,dec_20260602_US_IREN_a4d8e373
-1.91079,CLOSED_LOSS_CAP,2026-06-03T15:43:58+00:00,38.73,37.79,0.5,2026-06-03T14:26:53+00:00,US,1.0162691272914977,-1.91079,0,1,0,0,0,0,0.533154778386935,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.63693,-0.63693,-0.63693,-0.63693,-0.63693,-0.63693,-0.63693,-0.63693,-0.63693,-0.63693,-0.63693,-0.63693,3.0,2026-06-03,CLMT,dec_20260603_US_CLMT_9a2dc13d
0.755563,CLOSED_PROFIT_LADDER,2026-06-03T19:19:20+00:00,40.2248,40.31,0.5,2026-06-03T14:26:54+00:00,US,1.0437533701199224,0.755563,0,0,0,0,0,0,0.8776290490145611,1,0,0,0,1,1,0,0,1,1,0,0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5235160397113101,0.2518543333333333,0.2518543333333333,0.2518543333333333,0.5235160397113101,0.3836177909594638,0.2518543333333333,0.2518543333333333,0.5235160397113101,0.3836177909594638,0.2518543333333333,0.2518543333333333,3.0,2026-06-03,TGTX,dec_20260603_US_TGTX_0fb7aecf
-0.804621,CLOSED_HARD_STOP,2026-06-04T13:22:23+00:00,215.6,214.0756,0.5,2026-06-03T14:36:55+00:00,US,0.4024290927643719,-0.804621,1,3,1,1,0,0,-0.5655313364101744,0,0,0,0,1,0,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,-0.268207,-0.268207,-0.268207,-0.268207,-1.018143349566131,-0.268207,-0.268207,-0.268207,-1.018143349566131,-1.134589048262656,-0.268207,-0.268207,1.0,2026-06-03,NVDA,dec_20260603_US_NVDA_6dfe0dae
-2.00026,CLOSED_HARD_STOP,2026-06-03T17:36:32+00:00,251.77,248.03,0.5,2026-06-03T15:02:56+00:00,US,-0.014777218095876066,-2.00026,1,1,0,0,0,0,0.07754396732024826,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.6667533333333333,-0.6667533333333333,-0.6667533333333333,-0.6667533333333333,-0.6667533333333333,-0.6667533333333333,-0.6667533333333333,-0.6667533333333333,-0.6667533333333333,-0.6667533333333333,-0.6667533333333333,-0.6667533333333333,1.0,2026-06-03,AMZN,dec_20260603_US_AMZN_792ed0c8
-0.933801,CLOSED_HARD_STOP,2026-06-04T13:22:24+00:00,361.37,358.35,0.5,2026-06-03T15:02:57+00:00,US,0.40190755356005503,-0.933801,1,0,0,0,0,0,-0.02627791226248455,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.31126699999999996,-0.31126699999999996,-0.31126699999999996,-0.31126699999999996,-0.31126699999999996,-0.31126699999999996,-0.31126699999999996,-0.31126699999999996,-0.31126699999999996,-0.31126699999999996,-0.31126699999999996,-0.31126699999999996,1.0,2026-06-03,GOOGL,dec_20260603_US_GOOGL_6af4c1ea
-1.358968,CLOSED_HARD_STOP,2026-06-03T19:51:31+00:00,357.78,354.76,0.5,2026-06-03T15:02:58+00:00,US,-0.01487386393874246,-1.358968,0,0,0,0,0,0,-0.0027979778127185106,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.4529893333333333,-0.4529893333333333,-0.4529893333333333,-0.4529893333333333,-0.4529893333333333,-0.4529893333333333,-0.4529893333333333,-0.4529893333333333,-0.4529893333333333,-0.4529893333333333,-0.4529893333333333,-0.4529893333333333,1.0,2026-06-03,GOOG,dec_20260603_US_GOOG_dd6a7099
0.790306,CLOSED_HARD_STOP,2026-06-04T13:26:14+00:00,427.71,431.48,0.5,2026-06-03T15:02:59+00:00,US,0.40886764223420413,0.790306,0,1,0,0,0,0,0.09592872577055545,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2634353333333333,0.2634353333333333,0.2634353333333333,0.2634353333333333,0.2634353333333333,0.2634353333333333,0.2634353333333333,0.2634353333333333,0.2634353333333333,0.2634353333333333,0.2634353333333333,0.2634353333333333,1.0,2026-06-03,MSFT,dec_20260603_US_MSFT_328b0738
-2.515465,CLOSED_LOSS_CAP,2026-06-03T16:46:42+00:00,429.8605,421.26,0.5,2026-06-03T15:33:49+00:00,US,-0.014699635422416257,-2.515465,1,2,0,0,0,0,-0.06514484578139523,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.8384883333333333,-0.8384883333333333,-0.8384883333333333,-0.8384883333333333,-0.8384883333333333,-0.8384883333333333,-0.8384883333333333,-0.8384883333333333,-0.8384883333333333,-0.8384883333333333,-0.8384883333333333,-0.8384883333333333,1.0,2026-06-03,TSLA,dec_20260603_US_TSLA_9ac50643
-1.243342,CLOSED_HARD_STOP,2026-06-03T17:36:33+00:00,311.62,309.35,0.5,2026-06-03T15:35:53+00:00,US,-0.014890681085941493,-1.243342,1,3,0,0,0,0,-0.051339170964925795,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.4144473333333333,-0.4144473333333333,-0.4144473333333333,-0.4144473333333333,-0.4144473333333333,-0.4144473333333333,-0.4144473333333333,-0.4144473333333333,-0.4144473333333333,-0.4144473333333333,-0.4144473333333333,-0.4144473333333333,1.0,2026-06-03,AAPL,dec_20260603_US_AAPL_c0c53539
-4.506728,CLOSED_CLAUDE_PRICE_STOP,2026-06-04T13:22:25+00:00,55.3,52.86999999999999,0.5,2026-06-03T15:38:53+00:00,US,0.38748538155516776,-4.506728,1,3,0,0,0,0,-0.261003432575202,0,0,0,0,1,0,0,0,1,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,-1.5022426666666666,-1.5022426666666666,-1.5022426666666666,-1.5022426666666666,-4.724968636501213,-1.5022426666666666,-1.5022426666666666,-1.5022426666666666,-4.724968636501213,-5.055200115153032,-5.055200115153032,-5.145698023564582,5.0,2026-06-03,HPE,dec_20260603_US_HPE_9fbbdd15
3.448204,CLOSED_CLAUDE_PRICE_TARGET,2026-06-04T18:05:33+00:00,381.2,396.31,0.5,2026-06-04T14:36:37+00:00,US,-0.015594530954876173,3.448204,0,3,0,0,0,0,-0.10595128300768808,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.187368075788341,2.982266094335152,2.9428244238078562,2.586327950002447,3.187368075788341,2.982266094335152,2.9428244238078562,2.586327950002447,3.187368075788341,2.982266094335152,2.9428244238078562,2.586327950002447,1.0,2026-06-04,ARM,dec_20260604_US_ARM_7beba81c
1.682101,CLOSED_PROFIT_LADDER,2026-06-04T18:54:52+00:00,118.32,120.92,0.5,2026-06-04T15:27:05+00:00,US,-0.015329696416513494,1.682101,1,2,0,0,0,0,-0.10144792091743016,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5607003333333334,0.5607003333333334,0.5607003333333334,0.5607003333333334,0.5607003333333334,0.5607003333333334,0.5607003333333334,0.5607003333333334,0.5607003333333334,0.5607003333333334,0.5607003333333334,0.5607003333333334,2.0,2026-06-04,RKLB,dec_20260604_US_RKLB_8efecf54
2.970048,CLOSED_PROFIT_LADDER,2026-06-05T03:04:01+00:00,207000.0,214000.0,0.21,2026-06-05T01:01:04+00:00,KR,-0.20159451207728774,2.970048,1,1,0,0,0,0,-0.24096385542168308,0,0,0,0,1,1,1,0,1,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.9900159999999999,0.9900159999999999,0.9900159999999999,0.9900159999999999,2.638696581692058,2.4742127841147457,2.4742127841147457,0.9900159999999999,2.638696581692058,2.4742127841147457,2.4742127841147457,2.1476005655363752,2.0,2026-06-05,005935,dec_20260605_KR_005935_676db694
-2.287009,CLOSED_LOSS_CAP,2026-06-05T18:23:25+00:00,253.98,248.68,0.5,2026-06-05T14:32:24+00:00,US,0.29976948649498913,-2.287009,1,2,0,0,0,0,-0.05707369022397435,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.7623363333333333,-0.7623363333333333,-0.7623363333333333,-0.7623363333333333,-0.7623363333333333,-0.7623363333333333,-0.7623363333333333,-0.7623363333333333,-0.7623363333333333,-0.7623363333333333,-0.7623363333333333,-0.7623363333333333,1.0,2026-06-05,AMZN,dec_20260605_US_AMZN_4d1d758c
-1.442118,CLOSED_CLAUDE_INTRADAY_SELL,2026-06-05T19:47:44+00:00,370.44,365.83,0.5,2026-06-05T14:32:25+00:00,US,0.30234804038440655,-1.442118,0,1,0,0,0,0,0.1567912645031866,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.48070599999999997,-0.48070599999999997,-0.48070599999999997,-0.48070599999999997,-0.48070599999999997,-0.48070599999999997,-0.48070599999999997,-0.48070599999999997,-0.48070599999999997,-0.48070599999999997,-0.48070599999999997,-0.48070599999999997,1.0,2026-06-05,GOOGL,dec_20260605_US_GOOGL_64fc0ae5
-2.550198,CLOSED_LOSS_CAP,2026-06-05T16:46:12+00:00,211.25,206.95,0.5,2026-06-05T14:32:26+00:00,US,-0.014695041420117683,-2.550198,0,0,0,0,0,0,0.2724522984344224,1,0,0,0,1,0,0,0,1,0,0,0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-2.7566785404760212,-0.850066,-0.850066,-0.850066,-2.7566785404760212,-0.850066,-0.850066,-0.850066,-2.7566785404760212,-0.850066,-0.850066,-0.850066,1.0,2026-06-05,NVDA,dec_20260605_US_NVDA_41ed6599
-2.251831,CLOSED_CLAUDE_PRICE_STOP,2026-06-05T16:09:39+00:00,407.0712,400.0,0.5,2026-06-05T14:32:27+00:00,US,-0.014739306949747899,-2.251831,0,0,0,0,0,0,0.7199954249216933,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.7506103333333334,-0.7506103333333334,-0.7506103333333334,-0.7506103333333334,-0.7506103333333334,-0.7506103333333334,-0.7506103333333334,-0.7506103333333334,-0.7506103333333334,-0.7506103333333334,-0.7506103333333334,-0.7506103333333334,1.0,2026-06-05,TSLA,dec_20260605_US_TSLA_377e1c4a
-2.075348,CLOSED_CLAUDE_PRICE_STOP,2026-06-05T16:21:50+00:00,399.21,392.98,0.5,2026-06-05T15:09:17+00:00,US,-0.014765850254262691,-2.075348,0,0,0,0,0,0,0.005006201958157597,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.6917826666666667,-0.6917826666666667,-0.6917826666666667,-0.6917826666666667,-0.6917826666666667,-0.6917826666666667,-0.6917826666666667,-0.6917826666666667,-0.6917826666666667,-0.6917826666666667,-0.6917826666666667,-0.6917826666666667,1.0,2026-06-05,AVGO,dec_20260605_US_AVGO_0ce9347a
-2.609113,CLOSED_LOSS_CAP,2026-06-05T15:39:25+00:00,84.51,82.74,0.5,2026-06-05T15:09:18+00:00,US,-0.014686304934312222,-2.609113,1,2,1,1,0,0,-0.517959799477985,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.8697043333333332,-0.8697043333333332,-0.8697043333333332,-0.8697043333333332,-0.8697043333333332,-0.8697043333333332,-0.8697043333333332,-0.8697043333333332,-0.8697043333333332,-0.8697043333333332,-0.8697043333333332,-0.8697043333333332,3.0,2026-06-05,HOOD,dec_20260605_US_HOOD_cfab3ca7
-0.526481,CLOSED_PROFIT_LADDER,2026-06-08T15:36:09+00:00,348.34,348.3,0.5,2026-06-08T14:48:50+00:00,US,-0.0149979661824724,-0.526481,0,0,0,0,0,0,0.3871955665742943,1,1,0,0,1,1,1,1,1,1,1,1,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7895186205497554,-0.9448366538625085,-0.17549366666666666,-0.17549366666666666,-0.7895186205497554,-0.9448366538625085,-0.9957589477153704,-1.2439375497064598,-0.7895186205497554,-0.9448366538625085,-0.9957589477153704,-1.2439375497064598,1.0,2026-06-08,ALAB,dec_20260608_US_ALAB_e6c07397
-2.599571,CLOSED_LOSS_CAP,2026-06-08T19:32:37+00:00,14.895,14.589999999999998,0.5,2026-06-08T14:48:51+00:00,US,-0.05190399765020448,-2.599571,1,1,0,0,0,0,0.1681841412010332,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.905024978673017,-3.1214630333096496,-3.1214630333096496,-3.2712527192678587,-2.905024978673017,-3.1214630333096496,-3.1214630333096496,-3.2712527192678587,-2.905024978673017,-3.1214630333096496,-3.1214630333096496,-3.2712527192678587,19.0,2026-06-08,NOK,dec_20260608_US_NOK_b5665724
0.835225,CLOSED_CLAUDE_SELL,2026-06-08T19:50:42+00:00,57.6,59.29,0.5,2026-06-08T15:09:09+00:00,US,-1.5988027777777813,0.835225,0,1,0,0,0,0,0.9710392465251516,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.139447530059342,0.139447530059342,0.139447530059342,0.139447530059342,0.139447530059342,0.139447530059342,0.139447530059342,0.139447530059342,0.139447530059342,0.139447530059342,0.139447530059342,0.139447530059342,5.0,2026-06-08,IREN,dec_20260608_US_IREN_2c15b198
-2.559486,CLOSED_LOSS_CAP,2026-06-09T13:30:47+00:00,63.5,62.235,0.5,2026-06-08T19:02:31+00:00,US,-0.06736001574803119,-2.559486,1,2,0,0,0,0,-0.2264480129014479,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.853162,-0.853162,-0.853162,-0.853162,-0.853162,-0.853162,-0.853162,-0.853162,-0.853162,-0.853162,-0.853162,-0.853162,4.0,2026-06-08,IONQ,dec_20260608_US_IONQ_e7b3242a
-0.102045,CLOSED_MFE_BREAKEVEN,2026-06-09T13:42:12+00:00,197.0,197.92,0.5,2026-06-08T19:11:38+00:00,US,-0.06905007614212405,-0.102045,1,2,1,1,1,1,-1.537201010066802,0,0,0,0,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,-0.034015,-0.034015,-0.034015,-0.034015,-0.36281937251608165,-0.498124815235062,-0.034015,-0.034015,-0.36281937251608165,-0.498124815235062,-0.034015,-0.034015,1.0,2026-06-08,AAOI,dec_20260608_US_AAOI_2d610815
-3.110502,CLOSED_LOSS_CAP,2026-06-09T16:43:45+00:00,14.045,13.66,0.5,2026-06-09T15:17:54+00:00,US,0.13068703524386294,-3.110502,1,3,1,1,0,0,-0.6025585862398763,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-1.0368339999999998,-1.0368339999999998,-1.0368339999999998,-1.0368339999999998,-1.0368339999999998,-1.0368339999999998,-1.0368339999999998,-1.0368339999999998,-1.0368339999999998,-1.0368339999999998,-1.0368339999999998,-1.0368339999999998,23.0,2026-06-09,AAL,dec_20260609_US_AAL_74b923a0
