strategy,market,asset,signal_date,entry_date,exit_date,signal_value,gross_pct,net_pct
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2020-11-23,2020-11-24,2020-11-24,1.5367006930541605,-0.7068965517241454,-0.9168965517241454
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2020-12-04,2020-12-07,2020-12-07,2.510338942254031,-0.3312355084465035,-0.5412355084465035
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-01-04,2021-01-05,2021-01-05,1.6134240247302145,1.5060681386167563,1.2960681386167563
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-01-06,2021-01-07,2021-01-07,1.07986821008218,-0.29719784885365863,-0.5071978488536586
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-01-07,2021-01-08,2021-01-08,1.7067412071575916,-0.6857942617214952,-0.8957942617214951
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-01-11,2021-01-12,2021-01-12,2.9427789666142345,0.8139368841924899,0.6039368841924899
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-01-14,2021-01-15,2021-01-15,3.0218102428373306,-1.0359792804143897,-1.2459792804143897
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-01-19,2021-01-20,2021-01-20,1.9743015563060018,2.347161572052392,2.137161572052392
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-01-28,2021-01-29,2021-01-29,1.5004026989863029,-5.054945054945059,-5.264945054945059
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-02-01,2021-02-02,2021-02-02,1.4199282238152477,-0.11108025548459688,-0.32108025548459684
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-02-08,2021-02-09,2021-02-09,2.6717364070379723,-0.9782001117942918,-1.1882001117942917
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-02-19,2021-02-22,2021-02-22,2.597151504500139,-2.1361815754339153,-2.3461815754339153
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-02-24,2021-02-25,2021-02-25,2.3916187609946737,1.8362556951539322,1.6262556951539322
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-03-05,2021-03-08,2021-03-08,1.701256008426122,-3.562482605065398,-3.772482605065398
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-03-09,2021-03-10,2021-03-10,1.980399495515206,-3.758542141230059,-3.968542141230059
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-03-11,2021-03-12,2021-03-12,1.8995698017693963,0.5241535628275784,0.31415356282757845
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-03-15,2021-03-16,2021-03-16,1.0886254632720416,2.2162996212652386,2.0062996212652386
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-03-26,2021-03-29,2021-03-29,3.5152014425709366,-1.4579643003133969,-1.6679643003133968
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-03-31,2021-04-01,2021-04-01,1.3419435555785508,1.78837555886735,1.57837555886735
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-04-01,2021-04-02,2021-04-02,2.1508160542198285,-0.1833900969347657,-0.3933900969347657
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-04-01,2021-04-05,2021-04-05,2.1508160542198285,1.2631853105873336,1.0531853105873337
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-04-21,2021-04-22,2021-04-22,1.7807819402460456,-0.39712087366592375,-0.6071208736659237
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-04-23,2021-04-26,2021-04-26,1.0399128220935472,-0.19816695566013953,-0.4081669556601395
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-04-26,2021-04-27,2021-04-27,1.05836983883274,-0.17361111111112715,-0.3836111111111271
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-05-19,2021-05-20,2021-05-20,1.676279586383167,1.6095749071399101,1.3995749071399102
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-06-24,2021-06-25,2021-06-25,1.0147144956460519,0.5314908317831657,0.32149083178316573
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-06-28,2021-06-29,2021-06-29,1.209396275539465,-0.026319252533235638,-0.23631925253323563
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-07-09,2021-07-12,2021-07-12,1.0812673336362932,-0.20002667022269716,-0.4100266702226971
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-07-21,2021-07-22,2021-07-22,2.102041090025897,1.5015806111696506,1.2915806111696506
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-07-28,2021-07-29,2021-07-29,1.4020495827268498,-0.38420773714892276,-0.5942077371489227
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-07-29,2021-07-30,2021-07-30,1.697887210974991,-0.9864036256998054,-1.1964036256998054
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-07-30,2021-08-02,2021-08-02,1.0292200591662026,1.6476892163429513,1.4376892163429513
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-08-23,2021-08-24,2021-08-24,1.3789911409179956,1.5338730293992242,1.3238730293992242
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-09-10,2021-09-13,2021-09-13,1.513849786556254,-0.5269904571998274,-0.7369904571998274
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-10-14,2021-10-15,2021-10-15,1.1605792907183332,0.5593536357986206,0.34935363579862067
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-11-04,2021-11-05,2021-11-05,2.858258888416887,-0.6601144198327802,-0.8701144198327802
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-11-08,2021-11-09,2021-11-09,1.9358800773892737,0.04441812259401434,-0.16558187740598565
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-11-11,2021-11-12,2021-11-12,1.5226080417719334,1.4397120575884825,1.2297120575884826
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-11-18,2021-11-19,2021-11-19,1.4243299787609631,2.8725824800910127,2.6625824800910127
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-11-29,2021-11-30,2021-11-30,1.8444577811926877,-4.288688410825802,-4.498688410825802
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-12-01,2021-12-02,2021-12-02,1.3470784009277814,4.539632844741703,4.329632844741703
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-12-07,2021-12-08,2021-12-08,1.8386026037544356,-3.1589849818746796,-3.3689849818746795
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-12-15,2021-12-16,2021-12-16,1.8566955952574737,-0.7118375955707745,-0.9218375955707745
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-12-21,2021-12-22,2021-12-22,1.374189699622641,-0.923877683799601,-1.133877683799601
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2021-12-27,2021-12-28,2021-12-28,1.0398033610766744,0.8767405879319234,0.6667405879319235
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-01-03,2022-01-04,2022-01-04,1.2427343977115646,-1.3296880825152235,-1.5396880825152235
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-01-06,2022-01-07,2022-01-07,1.0630438290733402,1.2624934245134112,1.0524934245134112
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-01-14,2022-01-17,2022-01-17,1.497266319801116,-0.2564102564102666,-0.46641025641026657
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-01-14,2022-01-18,2022-01-18,1.497266319801116,-0.9489612721210516,-1.1589612721210516
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-01-21,2022-01-24,2022-01-24,1.1083048084919223,0.5464480874316946,0.33644808743169463
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-01-26,2022-01-27,2022-01-27,1.5978428565064595,-3.681151397730431,-3.891151397730431
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-02-02,2022-02-03,2022-02-03,1.7400848263269042,-2.2702847931219683,-2.4802847931219683
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-02-09,2022-02-10,2022-02-10,1.3632332795210145,-0.5611825896523315,-0.7711825896523314
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-02-15,2022-02-16,2022-02-16,2.9536176339538978,0.9459268671466736,0.7359268671466737
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-03-02,2022-03-03,2022-03-03,1.5951992467706955,0.8303349017437123,0.6203349017437123
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-03-15,2022-03-16,2022-03-16,1.052867322938278,1.2280701754386003,1.0180701754386003
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-03-16,2022-03-17,2022-03-17,1.5870758655333939,0.4507042253521165,0.24070422535211652
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-03-24,2022-03-25,2022-03-25,2.643652933239804,-1.1562247916106494,-1.3662247916106494
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-04-18,2022-04-19,2022-04-19,1.635890422247166,2.2910302693696316,2.0810302693696316
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-04-20,2022-04-21,2022-04-21,1.2766207563630783,0.5824190708384025,0.37241907083840253
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-04-28,2022-04-29,2022-04-29,2.1580330193094577,0.5520169851380041,0.34201698513800416
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-05-02,2022-05-03,2022-05-03,1.2410042723757453,0.8498583569405138,0.6398583569405139
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-05-10,2022-05-11,2022-05-11,1.3701380363831062,2.231621936989492,2.021621936989492
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-05-13,2022-05-16,2022-05-16,1.5366185611683125,-1.9271346180897653,-2.1371346180897652
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-05-17,2022-05-18,2022-05-18,2.1930220806724687,-0.36506599269867657,-0.5750659926986765
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-07-07,2022-07-08,2022-07-08,2.4779444842119025,-1.315315315315313,-1.525315315315313
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-07-14,2022-07-15,2022-07-15,1.7533692757122132,0.5939123979213035,0.3839123979213035
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-07-19,2022-07-20,2022-07-20,1.4931289915727453,-1.3722730471498967,-1.5822730471498967
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-08-10,2022-08-11,2022-08-11,1.258751730220764,0.4632203075782826,0.2532203075782826
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-08-18,2022-08-19,2022-08-19,1.1558674475576014,-1.4695467422096375,-1.6795467422096375
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-08-25,2022-08-26,2022-08-26,1.5896804270916887,-0.5411255411255533,-0.7511255411255533
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-09-16,2022-09-19,2022-09-19,1.0597838186576891,-0.5875440658049458,-0.7975440658049457
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-10-03,2022-10-04,2022-10-04,1.2408713476685262,3.160667251975413,2.950667251975413
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-10-04,2022-10-05,2022-10-05,1.1320934845173714,-2.243922709328894,-2.453922709328894
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-10-05,2022-10-06,2022-10-06,1.0433572649884093,2.3569023569023573,2.1469023569023573
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-10-19,2022-10-20,2022-10-20,1.1713282894898924,-1.120270555907843,-1.330270555907843
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-10-20,2022-10-21,2022-10-21,1.3047194439632537,0.5161290322580614,0.30612903225806143
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-10-21,2022-10-24,2022-10-24,1.1025277735941863,0.9653725078698772,0.7553725078698772
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-10-26,2022-10-27,2022-10-27,1.2301376567925182,-1.3823947956901894,-1.5923947956901894
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-11-01,2022-11-02,2022-11-02,1.71409970628561,-0.14950875694147436,-0.35950875694147433
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-11-04,2022-11-07,2022-11-07,3.0388567942768008,2.586206896551735,2.376206896551735
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-11-08,2022-11-09,2022-11-09,1.42825614534543,0.4486133768352385,0.2386133768352385
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-11-10,2022-11-11,2022-11-11,2.8392471147080647,-0.03886513797124458,-0.24886513797124457
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-11-11,2022-11-14,2022-11-14,1.4363065399358277,-2.1713842574641373,-2.3813842574641373
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-11-15,2022-11-16,2022-11-16,1.7664699928167549,-0.03815337657383511,-0.2481533765738351
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-11-22,2022-11-23,2022-11-23,1.4668084053047759,0.2808988764045006,0.07089887640450063
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-11-30,2022-12-01,2022-12-01,1.146024284582392,-1.2207127387281025,-1.4307127387281025
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2022-12-08,2022-12-09,2022-12-09,1.3638064255115045,1.092436974789912,0.8824369747899121
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-01-04,2023-01-05,2023-01-05,2.0660722889344063,-1.3299013299013396,-1.5399013299013395
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-01-06,2023-01-09,2023-01-09,1.6136250307743794,0.02080299563138599,-0.189197004368614
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-01-09,2023-01-10,2023-01-10,1.530598202605793,0.6889352818371552,0.4789352818371553
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-02-01,2023-02-02,2023-02-02,2.5769531719573857,-0.21194605009633438,-0.42194605009633435
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-02-09,2023-02-10,2023-02-10,1.2802205013547452,-0.32343987823439946,-0.5334398782343994
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-02-14,2023-02-15,2023-02-15,1.413063158992367,-2.519596864501683,-2.729596864501683
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-02-23,2023-02-24,2023-02-24,2.6699645569190356,-1.6424391164810315,-1.8524391164810314
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-03-08,2023-03-09,2023-03-09,2.116464674506058,-1.0597302504816941,-1.269730250481694
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-03-16,2023-03-17,2023-03-17,1.3652496874898779,2.6194761047790394,2.4094761047790394
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-03-23,2023-03-24,2023-03-24,1.4728325360480632,2.754716981132077,2.544716981132077
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-03-29,2023-03-30,2023-03-30,1.2898096051235042,-0.41279669762641635,-0.6227966976264163
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-04-10,2023-04-11,2023-04-11,1.5700711270288048,1.4298018949181701,1.2198018949181701
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-05-15,2023-05-16,2023-05-16,2.078541707708159,-0.38888888888888307,-0.598888888888883
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-05-18,2023-05-19,2023-05-19,1.6484406026388676,3.5211267605633756,3.3111267605633756
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-05-25,2023-05-26,2023-05-26,6.164209208857119,0.633861551292747,0.42386155129274705
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-05-26,2023-05-30,2023-05-30,2.3573822111321974,-0.37277147487845275,-0.5827714748784527
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-06-07,2023-06-08,2023-06-08,1.1254164176154213,1.4747307373653706,1.2647307373653707
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-06-12,2023-06-13,2023-06-13,1.2658866782954803,1.5007898894154659,1.290789889415466
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-06-27,2023-06-28,2023-06-28,1.4538997915937601,-0.17038413878563974,-0.3803841387856397
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-07-27,2023-07-28,2023-07-28,2.0356835682723395,1.0467450530541988,0.8367450530541989
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-08-21,2023-08-22,2023-08-22,1.7488918641282547,-3.382070595185349,-3.592070595185349
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-10-26,2023-10-27,2023-10-27,1.026993193853143,-1.94825934206323,-2.15825934206323
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-11-03,2023-11-06,2023-11-06,1.1591126812708685,2.201161724243361,1.9911617242433612
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-11-10,2023-11-13,2023-11-13,1.8004414901603871,-1.6726403823178138,-1.8826403823178137
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-11-29,2023-11-30,2023-11-30,1.018180744328967,1.729399796541209,1.519399796541209
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-12-11,2023-12-12,2023-12-12,1.5461148917467638,0.5939446617412525,0.3839446617412525
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-12-14,2023-12-15,2023-12-15,1.932445219296175,-1.1262846684499506,-1.3362846684499505
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2023-12-21,2023-12-22,2023-12-22,1.3086350229323918,-0.9166666666666767,-1.1266666666666767
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-01-08,2024-01-09,2024-01-09,1.4736704788792743,-2.2396262709535653,-2.449626270953565
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-01-16,2024-01-17,2024-01-17,1.5998326656920026,-1.5935672514619914,-1.8035672514619914
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-01-18,2024-01-19,2024-01-19,1.8272621948006496,1.66904422253924,1.45904422253924
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-01-19,2024-01-22,2024-01-22,1.8269972340696272,0.0,-0.21
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-01-24,2024-01-25,2024-01-25,1.2227582281945093,-1.140109890109886,-1.350109890109886
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-02-05,2024-02-06,2024-02-06,2.0811765043178165,1.2150490411359849,1.005049041135985
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-02-22,2024-02-23,2024-02-23,3.9016047708365864,-2.413611184384068,-2.623611184384068
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-03-01,2024-03-04,2024-03-04,2.547156277283058,1.9367588932806212,1.7267588932806213
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-03-04,2024-03-05,2024-03-05,1.9664977250639537,-0.6596818005432659,-0.8696818005432658
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-03-06,2024-03-07,2024-03-07,1.9502564489284335,-1.223911363050767,-1.433911363050767
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-03-07,2024-03-08,2024-03-08,1.9370098038991257,0.2692998204667951,0.05929982046679513
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-03-12,2024-03-13,2024-03-13,1.7296776543634262,-1.7129805862200143,-1.9229805862200142
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-03-21,2024-03-22,2024-03-22,1.7953093744660809,-0.8416028137168685,-1.0516028137168685
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-04-01,2024-04-02,2024-04-02,1.099447383996699,0.03457416157657267,-0.17542583842342732
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-04-25,2024-04-26,2024-04-26,2.482610463435142,-0.43902439024391393,-0.6490243902439139
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-04-26,2024-04-29,2024-04-29,1.0204468886072515,-1.1378767703667858,-1.3478767703667858
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-05-06,2024-05-07,2024-05-07,1.1735382426119045,0.782943868947239,0.572943868947239
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-05-10,2024-05-13,2024-05-13,1.2734114422931153,-0.17073170731706222,-0.3807317073170622
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-05-15,2024-05-16,2024-05-16,1.4403210073226091,-0.545929266555889,-0.755929266555889
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-05-20,2024-05-21,2024-05-21,1.3657147460155672,-0.15535372848948237,-0.36535372848948233
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-05-23,2024-05-24,2024-05-24,1.8150769543270329,-0.9103977000479158,-1.1203977000479157
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-05-28,2024-05-29,2024-05-29,1.9025924704338726,-1.6543267006015716,-1.8643267006015716
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-06-10,2024-06-11,2024-06-11,1.0432831549013644,-0.6892523364485981,-0.899252336448598
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-06-12,2024-06-13,2024-06-13,1.6689251846756292,-0.6406653928290429,-0.8506653928290429
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-06-13,2024-06-14,2024-06-14,1.0239905052356502,-1.0565359109812267,-1.2665359109812266
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-06-18,2024-06-19,2024-06-19,1.539835758077568,-0.4097906744933044,-0.6197906744933044
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-06-18,2024-06-20,2024-06-20,1.539835758077568,0.5545696539485334,0.34456965394853345
KR_SEMI_RESIDUAL_AFTER_SMH_MINUS_QQQ_UP1,KR,091160.KS,2024-06-25,2024-06-26,2024-06-26,1.1983014253578839,1.9710607268998537,1.7610607268998537
