session_date,ticker,candidate_key,context_known_at,news_count,news_type,news_quality,candidate_source,market_open_elapsed_min,ret_3m_pct,ret_5m_pct,ret_10m_pct,vwap_distance_pct,pullback_from_high_pct,opening_range_break,momentum_state,data_quality,context_feature_complete,context_catalyst,context_positive_tape,context_vwap_reclaim,context_controlled_pullback,context_opening_range_break,context_tags,context_authority,entry_ts,entry_price,entry_delay_sec,price_source,h30_bar_count,h30_label_available,h30_return_pct,h30_mfe_pct,h30_mae_pct,h30_t1p6_s2p5_outcome,h30_t1p6_s2p5_target_before_stop,h30_t1p6_s2p5_target_hit_min,h30_t1p6_s2p5_stop_hit_min,h30_t1p6_s2p5_policy_gross_pct,h30_t1p6_s2p5_policy_net_pct,h30_t2p3_s2p5_outcome,h30_t2p3_s2p5_target_before_stop,h30_t2p3_s2p5_target_hit_min,h30_t2p3_s2p5_stop_hit_min,h30_t2p3_s2p5_policy_gross_pct,h30_t2p3_s2p5_policy_net_pct,h30_t3p6_s2p5_outcome,h30_t3p6_s2p5_target_before_stop,h30_t3p6_s2p5_target_hit_min,h30_t3p6_s2p5_stop_hit_min,h30_t3p6_s2p5_policy_gross_pct,h30_t3p6_s2p5_policy_net_pct,h60_bar_count,h60_label_available,h60_return_pct,h60_mfe_pct,h60_mae_pct,h60_t1p6_s2p5_outcome,h60_t1p6_s2p5_target_before_stop,h60_t1p6_s2p5_target_hit_min,h60_t1p6_s2p5_stop_hit_min,h60_t1p6_s2p5_policy_gross_pct,h60_t1p6_s2p5_policy_net_pct,h60_t2p3_s2p5_outcome,h60_t2p3_s2p5_target_before_stop,h60_t2p3_s2p5_target_hit_min,h60_t2p3_s2p5_stop_hit_min,h60_t2p3_s2p5_policy_gross_pct,h60_t2p3_s2p5_policy_net_pct,h60_t3p6_s2p5_outcome,h60_t3p6_s2p5_target_before_stop,h60_t3p6_s2p5_target_hit_min,h60_t3p6_s2p5_stop_hit_min,h60_t3p6_s2p5_policy_gross_pct,h60_t3p6_s2p5_policy_net_pct
2026-07-14,ERAS,cand_3f1e99fdcd5e318d6500,2026-07-14T22:45:04+09:00,0,,,day_gainers,14.865136416666667,,,,,0.0,,unknown,first_observed,False,False,False,False,False,False,['FEATURE_INCOMPLETE'],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T13:46:00+00:00,19.28499984741211,56.0,yfinance_intraday,30,1,1.2185668250502824,1.5815416520042591,-1.4778317327824864,NO_TOUCH,0,,,1.2185668250502824,0.7185668250502824,NO_TOUCH,0,,,1.2185668250502824,0.7185668250502824,NO_TOUCH,0,,,1.2185668250502824,0.7185668250502824,60,1,-0.15556487883267023,2.20378138669044,-1.4778317327824864,TARGET_FIRST,1,32.0,,1.6,1.1,NO_TOUCH,0,,,-0.15556487883267023,-0.6555648788326702,NO_TOUCH,0,,,-0.15556487883267023,-0.6555648788326702
2026-07-14,ERIC,cand_061cbb78617bd13e3ce7,2026-07-14T22:45:04+09:00,2,direct_catalyst,normal,most_actives,14.866666666666667,-0.474835631555659,-0.8072178566237098,-1.7093955941694494,-1.7702091578309043,-2.72369017452867,,unknown,minute_partial,True,True,False,False,False,False,['CATALYST'],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T13:46:00+00:00,10.354999542236328,56.0,yfinance_intraday,30,1,-0.19313862842562646,0.723328154972136,-0.4345642164066299,NO_TOUCH,0,,,-0.19313862842562646,-0.6931386284256265,NO_TOUCH,0,,,-0.19313862842562646,-0.6931386284256265,NO_TOUCH,0,,,-0.19313862842562646,-0.6931386284256265,60,1,-0.7725729332942022,0.723328154972136,-1.1105724403859152,NO_TOUCH,0,,,-0.7725729332942022,-1.2725729332942022,NO_TOUCH,0,,,-0.7725729332942022,-1.2725729332942022,NO_TOUCH,0,,,-0.7725729332942022,-1.2725729332942022
2026-07-14,FORM,cand_0c775ca03717585cf639,2026-07-15T00:38:45+09:00,0,,,day_gainers,14.866666666666667,-0.33624876341404875,-0.6977150617371031,0.14290364009215129,-0.257192489028113,-0.9372407921188541,,unknown,minute_partial,True,False,False,False,False,False,[],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T15:39:00+00:00,116.98999786376952,15.0,yfinance_intraday,27,1,-1.0257261049269606,0.01709913054641632,-1.0684674098853986,NO_TOUCH,0,,,-1.0257261049269606,-1.5257261049269606,NO_TOUCH,0,,,-1.0257261049269606,-1.5257261049269606,NO_TOUCH,0,,,-1.0257261049269606,-1.5257261049269606,50,1,-0.9487995816908401,0.01709913054641632,-1.4444787253100166,NO_TOUCH,0,,,-0.9487995816908401,-1.44879958169084,NO_TOUCH,0,,,-0.9487995816908401,-1.44879958169084,NO_TOUCH,0,,,-0.9487995816908401,-1.44879958169084
2026-07-14,IBM,cand_26f1133e0d4e24ac8450,2026-07-14T22:45:04+09:00,0,,,most_actives,14.866666666666667,-4.330329293007418,-3.2709678930324393,-2.434980908628215,-0.454268044938988,-3.8883100698518303,,unknown,minute_partial,True,False,False,False,False,False,[],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T13:46:00+00:00,222.35009765625,56.0,yfinance_intraday,30,1,-1.8799629644269622,1.3896574895744918,-2.082345132451857,NO_TOUCH,0,,,-1.8799629644269622,-2.379962964426962,NO_TOUCH,0,,,-1.8799629644269622,-2.379962964426962,NO_TOUCH,0,,,-1.8799629644269622,-2.379962964426962,60,1,-1.8124976667479142,1.3896574895744918,-2.6760068119980662,STOP_FIRST,0,,37.0,-2.5,-3.0,STOP_FIRST,0,,37.0,-2.5,-3.0,STOP_FIRST,0,,37.0,-2.5,-3.0
2026-07-14,INTC,cand_b7376dd9fd2ea5eedf75,2026-07-14T22:45:04+09:00,7,direct_catalyst,normal,most_actives,14.866666666666667,-0.6576501393975809,-1.3244730781518999,-0.44451329147813246,-0.4137730583272714,-1.1529938024419262,,unknown,minute_partial,True,True,False,False,False,False,['CATALYST'],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T13:46:00+00:00,107.44000244140624,56.0,yfinance_intraday,30,1,-3.087398035672373,0.10238329100145105,-3.1924797349537903,STOP_FIRST,0,,20.0,-2.5,-3.0,STOP_FIRST,0,,20.0,-2.5,-3.0,STOP_FIRST,0,,20.0,-2.5,-3.0,60,1,-2.6014573108969596,0.10238329100145105,-3.5829323119905387,STOP_FIRST,0,,20.0,-2.5,-3.0,STOP_FIRST,0,,20.0,-2.5,-3.0,STOP_FIRST,0,,20.0,-2.5,-3.0
2026-07-14,JHX,cand_6cb0cc35e8436fcd88ce,2026-07-15T00:01:30+09:00,0,,,day_gainers,14.866666666666667,2.24940683264363,1.557221437153311,2.24940683264363,-0.01325956337309142,-0.7285296572601241,,early_strength,minute_partial,True,False,False,False,False,False,[],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T15:02:00+00:00,25.80500030517578,30.0,yfinance_intraday,30,1,0.6006540494626122,0.7169132484190488,-0.038753066318819585,NO_TOUCH,0,,,0.6006540494626122,0.10065404946261225,NO_TOUCH,0,,,0.6006540494626122,0.10065404946261225,NO_TOUCH,0,,,0.6006540494626122,0.10065404946261225,60,1,0.0,0.7169132484190488,-0.07750613263763917,NO_TOUCH,0,,,0.0,-0.5,NO_TOUCH,0,,,0.0,-0.5,NO_TOUCH,0,,,0.0,-0.5
2026-07-14,KTOS,cand_8c7cd18f6eea04f750fb,2026-07-14T22:45:04+09:00,0,,,day_gainers,14.864605616666667,,,,,0.0,,unknown,first_observed,False,False,False,False,False,False,['FEATURE_INCOMPLETE'],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T13:46:00+00:00,49.410301208496094,56.0,yfinance_intraday,30,1,0.7178628190417813,1.7601543595756164,-0.48573206921784795,TARGET_FIRST,1,12.0,,1.6,1.1,NO_TOUCH,0,,,0.7178628190417813,0.21786281904178129,NO_TOUCH,0,,,0.7178628190417813,0.21786281904178129,60,1,0.08034671611460986,1.7601543595756164,-0.5268125800707124,TARGET_FIRST,1,12.0,,1.6,1.1,NO_TOUCH,0,,,0.08034671611460986,-0.41965328388539014,NO_TOUCH,0,,,0.08034671611460986,-0.41965328388539014
2026-07-14,LITE,cand_63f49358b3a5a7b8e427,2026-07-15T00:38:45+09:00,0,,,day_gainers,14.866666666666667,0.923742110515402,0.7648990079595963,1.293960867127164,-0.5502652978941369,-1.8612437271045112,,early_probe_only,minute_partial,True,False,False,False,False,False,[],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T15:39:00+00:00,825.7496948242188,15.0,yfinance_intraday,30,1,-1.2806189451273209,0.3669797871740377,-1.90567239479571,NO_TOUCH,0,,,-1.2806189451273209,-1.7806189451273209,NO_TOUCH,0,,,-1.2806189451273209,-1.7806189451273209,NO_TOUCH,0,,,-1.2806189451273209,-1.7806189451273209,60,1,-1.3563077408867974,0.3669797871740377,-1.90567239479571,NO_TOUCH,0,,,-1.3563077408867974,-1.8563077408867974,NO_TOUCH,0,,,-1.3563077408867974,-1.8563077408867974,NO_TOUCH,0,,,-1.3563077408867974,-1.8563077408867974
2026-07-14,MARA,cand_bd1e225832357600d1f8,2026-07-14T22:45:04+09:00,0,,,most_actives,14.866666666666667,-4.500394340940295,-4.6961346759742835,-4.183107575214951,-0.9763238141270447,-4.637578650951236,,fade,minute_partial,True,False,False,False,False,False,[],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T13:46:00+00:00,12.159899711608888,56.0,yfinance_intraday,30,1,-1.6439253464489822,0.5764836247828198,-2.4663036870717914,NO_TOUCH,0,,,-1.6439253464489822,-2.1439253464489822,NO_TOUCH,0,,,-1.6439253464489822,-2.1439253464489822,NO_TOUCH,0,,,-1.6439253464489822,-2.1439253464489822,60,1,0.0008234920155336667,0.5764836247828198,-2.4663036870717914,NO_TOUCH,0,,,0.0008234920155336667,-0.49917650798446633,NO_TOUCH,0,,,0.0008234920155336667,-0.49917650798446633,NO_TOUCH,0,,,0.0008234920155336667,-0.49917650798446633
2026-07-14,MXL,cand_3d39ac16e326fb520408,2026-07-14T22:45:04+09:00,0,,,day_gainers,14.866666666666667,1.620371318068603,1.7150644336238363,2.1527752524407306,-2.137020547689017,-4.537414514905103,,fade,minute_partial,True,False,False,False,False,False,[],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T13:46:00+00:00,95.63839721679688,56.0,yfinance_intraday,30,1,-4.970174343042588,0.7858790974380359,-5.372734556758574,STOP_FIRST,0,,5.0,-2.5,-3.0,STOP_FIRST,0,,5.0,-2.5,-3.0,STOP_FIRST,0,,5.0,-2.5,-3.0,60,1,-4.327129413739328,0.7858790974380359,-5.8850788431844325,STOP_FIRST,0,,5.0,-2.5,-3.0,STOP_FIRST,0,,5.0,-2.5,-3.0,STOP_FIRST,0,,5.0,-2.5,-3.0
2026-07-14,NIO,cand_02c92d1338ecb552e85d,2026-07-14T22:45:04+09:00,0,,,most_actives,14.866666666666667,-0.19417919799324945,-0.6796179340025854,-0.13009784050177498,-0.495619817777615,-1.06177278303623,,unknown,minute_partial,True,False,False,False,False,False,[],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T13:46:00+00:00,5.129899978637695,56.0,yfinance_intraday,30,1,-0.5828588106910226,0.39182278043312646,-0.7777895517643296,NO_TOUCH,0,,,-0.5828588106910226,-1.0828588106910226,NO_TOUCH,0,,,-0.5828588106910226,-1.0828588106910226,NO_TOUCH,0,,,-0.5828588106910226,-1.0828588106910226,60,1,-0.8752595699272558,0.39182278043312646,-1.167660329163478,NO_TOUCH,0,,,-0.8752595699272558,-1.3752595699272558,NO_TOUCH,0,,,-0.8752595699272558,-1.3752595699272558,NO_TOUCH,0,,,-0.8752595699272558,-1.3752595699272558
2026-07-14,NOK,cand_b0491695f750c27db9a1,2026-07-14T22:45:04+09:00,0,,,most_actives,14.866666666666667,-0.632917810338085,-0.21097528607412208,0.0008369799638252573,-0.6887175778323873,-1.5066936517636575,,unknown,minute_partial,True,False,False,False,False,False,[],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T13:46:00+00:00,11.795000076293944,56.0,yfinance_intraday,30,1,-1.0597710825897333,0.33912642301225926,-1.2293383368017108,NO_TOUCH,0,,,-1.0597710825897333,-1.5597710825897333,NO_TOUCH,0,,,-1.0597710825897333,-1.5597710825897333,NO_TOUCH,0,,,-1.0597710825897333,-1.5597710825897333,60,1,-1.0173792690367223,0.33912642301225926,-1.5684647598139367,NO_TOUCH,0,,,-1.0173792690367223,-1.5173792690367223,NO_TOUCH,0,,,-1.0173792690367223,-1.5173792690367223,NO_TOUCH,0,,,-1.0173792690367223,-1.5173792690367223
2026-07-14,NVDA,cand_29e8a0fbcbd2c6d1cc48,2026-07-14T22:45:04+09:00,15,direct_catalyst,normal,most_actives,14.866666666666667,-1.3064367245784858,-1.6042249696674782,-1.8203618355839835,-0.8305982921887334,-2.030384282143316,,unknown,minute_partial,True,True,False,False,False,False,['CATALYST'],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T13:46:00+00:00,205.1499938964844,56.0,yfinance_intraday,30,1,-0.3118178078962086,0.18523270490771182,-0.5313167781231809,NO_TOUCH,0,,,-0.3118178078962086,-0.8118178078962086,NO_TOUCH,0,,,-0.3118178078962086,-0.8118178078962086,NO_TOUCH,0,,,-0.3118178078962086,-0.8118178078962086,60,1,0.7482348075934286,1.1113813537071415,-0.5313167781231809,NO_TOUCH,0,,,0.7482348075934286,0.24823480759342864,NO_TOUCH,0,,,0.7482348075934286,0.24823480759342864,NO_TOUCH,0,,,0.7482348075934286,0.24823480759342864
2026-07-14,NXT,cand_a094cb21bec0b78d771e,2026-07-14T23:33:36+09:00,0,,,day_gainers,14.866666666666667,3.1875023475059994,2.3124988262470003,1.8221121567946197,0.25988034683741557,-2.177941094428504,,early_strength,minute_partial,True,False,True,False,False,False,['POSITIVE_TAPE'],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T14:34:00+00:00,105.3000030517578,24.0,yfinance_intraday,30,1,-0.5413102358069577,0.6647644140125308,-1.1301067492099803,NO_TOUCH,0,,,-0.5413102358069577,-1.0413102358069577,NO_TOUCH,0,,,-0.5413102358069577,-1.0413102358069577,NO_TOUCH,0,,,-0.5413102358069577,-1.0413102358069577,59,1,-0.6932605278033632,0.6647644140125308,-1.3105459096085292,NO_TOUCH,0,,,-0.6932605278033632,-1.1932605278033632,NO_TOUCH,0,,,-0.6932605278033632,-1.1932605278033632,NO_TOUCH,0,,,-0.6932605278033632,-1.1932605278033632
2026-07-14,OKTA,cand_b284585cf2239c8f9ddf,2026-07-15T00:01:30+09:00,0,,,day_gainers,14.866666666666667,2.5186334035294244,4.049360421834791,5.869581470526741,3.4795403908551847,-0.3170970293025932,,overextended,minute_partial,True,False,False,False,False,False,[],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T15:02:00+00:00,154.22000122070312,30.0,yfinance_intraday,30,1,-0.8727845221937147,0.5641259955266431,-1.0893580088655708,NO_TOUCH,0,,,-0.8727845221937147,-1.3727845221937147,NO_TOUCH,0,,,-0.8727845221937147,-1.3727845221937147,NO_TOUCH,0,,,-0.8727845221937147,-1.3727845221937147,60,1,0.20749063863108042,0.5641259955266431,-1.0893580088655708,NO_TOUCH,0,,,0.20749063863108042,-0.2925093613689196,NO_TOUCH,0,,,0.20749063863108042,-0.2925093613689196,NO_TOUCH,0,,,0.20749063863108042,-0.2925093613689196
2026-07-14,ONTO,cand_0cc7c562a9b468ddec54,2026-07-15T00:38:45+09:00,0,,,day_gainers,14.866666666666667,0.1369785406841073,0.01884063603065922,0.2489735739478638,-0.5456314573560439,-1.184770526890211,,unknown,minute_partial,True,False,False,False,False,False,[],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T15:39:00+00:00,323.3500061035156,15.0,yfinance_intraday,28,1,-0.8226391253748133,0.16700434041401202,-0.853567253294385,NO_TOUCH,0,,,-0.8226391253748133,-1.3226391253748133,NO_TOUCH,0,,,-0.8226391253748133,-1.3226391253748133,NO_TOUCH,0,,,-0.8226391253748133,-1.3226391253748133,52,1,-1.0267534441165016,0.16700434041401202,-1.357666480770714,NO_TOUCH,0,,,-1.0267534441165016,-1.5267534441165016,NO_TOUCH,0,,,-1.0267534441165016,-1.5267534441165016,NO_TOUCH,0,,,-1.0267534441165016,-1.5267534441165016
2026-07-14,ORCL,cand_03d739f13cc7eebbbf16,2026-07-14T22:45:04+09:00,6,direct_catalyst,normal,most_actives,14.866666666666667,-0.736467368656657,-1.1540537506486204,-0.32648083869928346,-0.9505246275118062,-2.056493956714922,,unknown,minute_partial,True,True,False,False,False,False,['CATALYST'],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T13:46:00+00:00,130.22999572753906,56.0,yfinance_intraday,30,1,-1.251623802118229,0.3992968513558681,-1.3898469000801827,NO_TOUCH,0,,,-1.251623802118229,-1.751623802118229,NO_TOUCH,0,,,-1.251623802118229,-1.751623802118229,NO_TOUCH,0,,,-1.251623802118229,-1.751623802118229,60,1,-0.6910803394076015,0.3992968513558681,-1.3898469000801827,NO_TOUCH,0,,,-0.6910803394076015,-1.1910803394076015,NO_TOUCH,0,,,-0.6910803394076015,-1.1910803394076015,NO_TOUCH,0,,,-0.6910803394076015,-1.1910803394076015
2026-07-14,RKLB,cand_f18f9c8e117f39460ddc,2026-07-14T23:33:51+09:00,0,,,most_actives,14.866666666666667,1.7140660709810795,1.6378883704142533,3.2503777160464598,1.3286978455772758,-0.6357221337483621,,early_strength,minute_partial,True,False,True,False,True,False,"['POSITIVE_TAPE', 'CONTROLLED_PULLBACK']",RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T14:34:00+00:00,80.11499786376953,9.0,yfinance_intraday,30,1,0.0,0.7801285859893259,-1.241958614140426,NO_TOUCH,0,,,0.0,-0.5,NO_TOUCH,0,,,0.0,-0.5,NO_TOUCH,0,,,0.0,-0.5,60,1,0.6615475172303098,1.291897509464257,-1.241958614140426,NO_TOUCH,0,,,0.6615475172303098,0.1615475172303098,NO_TOUCH,0,,,0.6615475172303098,0.1615475172303098,NO_TOUCH,0,,,0.6615475172303098,0.1615475172303098
2026-07-14,SMTC,cand_dfd72916e89fb924a788,2026-07-14T22:45:04+09:00,0,,,day_gainers,14.866666666666667,-0.054912368531845335,-0.4461590667725224,-0.08236331606608083,-0.7160958599358169,-2.371617910024282,,unknown,minute_partial,True,False,False,False,False,False,[],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T13:46:00+00:00,145.64999389648438,56.0,yfinance_intraday,30,1,-4.263640037974636,0.5664347693811855,-4.531404820667051,STOP_FIRST,0,,19.0,-2.5,-3.0,STOP_FIRST,0,,19.0,-2.5,-3.0,STOP_FIRST,0,,19.0,-2.5,-3.0,60,1,-4.555437545401841,0.5664347693811855,-5.2454512254070496,STOP_FIRST,0,,19.0,-2.5,-3.0,STOP_FIRST,0,,19.0,-2.5,-3.0,STOP_FIRST,0,,19.0,-2.5,-3.0
2026-07-14,SOFI,cand_944547146ab9f1dc9162,2026-07-14T22:45:04+09:00,0,,,most_actives,14.866666666666667,1.2905031420454183,0.7138993665632976,1.4827044005394585,1.4311225768052882,0.0,,early_probe_only,minute_partial,True,False,True,False,True,False,"['POSITIVE_TAPE', 'CONTROLLED_PULLBACK']",RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T13:46:00+00:00,18.645000457763672,56.0,yfinance_intraday,30,1,0.26816431125227247,0.9385853191957283,-0.9922304572214768,NO_TOUCH,0,,,0.26816431125227247,-0.23183568874772753,NO_TOUCH,0,,,0.26816431125227247,-0.23183568874772753,NO_TOUCH,0,,,0.26816431125227247,-0.23183568874772753,60,1,0.10726981642601441,1.0458551356217427,-0.9922304572214768,NO_TOUCH,0,,,0.10726981642601441,-0.3927301835739856,NO_TOUCH,0,,,0.10726981642601441,-0.3927301835739856,NO_TOUCH,0,,,0.10726981642601441,-0.3927301835739856
2026-07-14,TEAM,cand_4a6fb6d565ca3687938a,2026-07-14T22:45:04+09:00,5,direct_catalyst,normal,day_losers,14.866666666666667,0.7992021866697563,-0.3718493707294823,0.0,-0.7775587490703395,-2.3146622741616607,,early_probe_only,minute_partial,True,True,False,False,False,False,['CATALYST'],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T13:46:00+00:00,89.19000244140625,56.0,yfinance_intraday,30,1,1.6033190559841426,2.6358321317686118,-0.21303109788686214,TARGET_FIRST,1,4.0,,1.6,1.1,TARGET_FIRST,1,14.0,,2.3,1.7999999999999998,NO_TOUCH,0,,,1.6033190559841426,1.1033190559841426,60,1,3.1169399071641513,3.1281543212875684,-0.21303109788686214,TARGET_FIRST,1,4.0,,1.6,1.1,TARGET_FIRST,1,14.0,,2.3,1.7999999999999998,NO_TOUCH,0,,,3.1169399071641513,2.6169399071641513
2026-07-14,TSEM,cand_71056bf806a9de8a305e,2026-07-14T22:45:04+09:00,0,,,day_gainers,14.866666666666667,-0.0590397610212845,-0.6900096121190136,0.5387223358800597,-0.8262426971332615,-2.7408794765054756,,unknown,minute_partial,True,False,False,False,False,False,[],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T13:46:00+00:00,269.6050109863281,56.0,yfinance_intraday,30,1,-6.236908445684641,0.15577711579608522,-6.396358695769056,STOP_FIRST,0,,4.0,-2.5,-3.0,STOP_FIRST,0,,4.0,-2.5,-3.0,STOP_FIRST,0,,4.0,-2.5,-3.0,60,1,-5.524750529661437,0.15577711579608522,-6.526220122957738,STOP_FIRST,0,,4.0,-2.5,-3.0,STOP_FIRST,0,,4.0,-2.5,-3.0,STOP_FIRST,0,,4.0,-2.5,-3.0
2026-07-14,WULF,cand_cb0102746f14f5eb5941,2026-07-14T22:45:04+09:00,0,,,most_actives,14.866666666666667,-5.432688472186175,-6.0576844603349445,-4.951917389793303,0.2647039213043545,-4.491163499052431,,fade,minute_partial,True,False,False,False,False,False,[],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-14T13:46:00+00:00,20.13999938964844,56.0,yfinance_intraday,30,1,-5.710028070414708,0.0,-6.206554309244295,STOP_FIRST,0,,15.0,-2.5,-3.0,STOP_FIRST,0,,15.0,-2.5,-3.0,STOP_FIRST,0,,15.0,-2.5,-3.0,60,1,-3.922537398808257,0.0,-7.547162842498856,STOP_FIRST,0,,15.0,-2.5,-3.0,STOP_FIRST,0,,15.0,-2.5,-3.0,STOP_FIRST,0,,15.0,-2.5,-3.0
2026-07-15,AAL,cand_78f6975470b86d910b59,2026-07-15T22:44:01+09:00,1,direct_catalyst,normal,most_actives,13.783333333333333,0.3830500766556,0.4079039605566548,0.5417465928631682,0.456917374231125,-0.40457758841879743,,unknown,minute_partial,True,True,True,False,True,False,"['CATALYST', 'POSITIVE_TAPE', 'CONTROLLED_PULLBACK']",RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-15T13:45:00+00:00,15.779999732971191,59.0,yfinance_intraday,30,1,0.5253488511095084,0.9188875805916652,-0.4119111627580607,NO_TOUCH,0,,,0.5253488511095084,0.025348851109508352,NO_TOUCH,0,,,0.5253488511095084,0.025348851109508352,NO_TOUCH,0,,,0.5253488511095084,0.025348851109508352,60,1,0.24081183431281517,1.235745575401359,-0.4119111627580607,NO_TOUCH,0,,,0.24081183431281517,-0.25918816568718483,NO_TOUCH,0,,,0.24081183431281517,-0.25918816568718483,NO_TOUCH,0,,,0.24081183431281517,-0.25918816568718483
2026-07-15,AAPL,cand_d29fdb4f72d296b9deda,2026-07-15T22:44:01+09:00,11,direct_catalyst,normal,most_actives,13.759579383333334,-0.0819801355825267,-0.047296232066840194,0.4571969099795181,,-1.5169997810515645,False,unknown,first_observed,False,True,False,False,False,False,"['CATALYST', 'FEATURE_INCOMPLETE']",RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-15T13:45:00+00:00,321.1700134277344,59.0,yfinance_intraday,30,1,1.1259681232569152,1.1862868260741344,-0.38920196398760654,NO_TOUCH,0,,,1.1259681232569152,0.6259681232569152,NO_TOUCH,0,,,1.1259681232569152,0.6259681232569152,NO_TOUCH,0,,,1.1259681232569152,0.6259681232569152,60,1,0.9309680572180179,1.4042342247065465,-0.38920196398760654,NO_TOUCH,0,,,0.9309680572180179,0.4309680572180179,NO_TOUCH,0,,,0.9309680572180179,0.4309680572180179,NO_TOUCH,0,,,0.9309680572180179,0.4309680572180179
2026-07-15,BABA,cand_a087ef150d2fce7afc67,2026-07-15T22:44:01+09:00,0,,,day_gainers,13.783333333333333,0.9701296646449142,1.1445844577075759,1.7275114819106818,0.7513838397102512,-0.4344165884074713,,early_strength,minute_partial,True,False,True,False,True,False,"['POSITIVE_TAPE', 'CONTROLLED_PULLBACK']",RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-15T13:45:00+00:00,119.25,59.0,yfinance_intraday,30,1,0.9056619128340992,1.6519926379061856,-0.20964360587002462,TARGET_FIRST,1,16.0,,1.6,1.1,NO_TOUCH,0,,,0.9056619128340992,0.40566191283409925,NO_TOUCH,0,,,0.9056619128340992,0.40566191283409925,60,1,-0.023563153088967947,1.6519926379061856,-0.20964360587002462,TARGET_FIRST,1,16.0,,1.6,1.1,NO_TOUCH,0,,,-0.023563153088967947,-0.523563153088968,NO_TOUCH,0,,,-0.023563153088967947,-0.523563153088968
2026-07-15,BAC,cand_8db418136a19e895bd76,2026-07-15T22:44:01+09:00,9,direct_catalyst,normal,most_actives,13.783333333333333,0.2935425735022923,0.9947824745391243,0.8806277205068547,0.4601239649716371,-0.19345306181888233,,unknown,minute_partial,True,True,True,False,True,False,"['CATALYST', 'POSITIVE_TAPE', 'CONTROLLED_PULLBACK']",RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-15T13:45:00+00:00,61.8849983215332,59.0,yfinance_intraday,30,1,-0.19390633455509398,0.04039997827745001,-0.7512275484702569,NO_TOUCH,0,,,-0.19390633455509398,-0.693906334555094,NO_TOUCH,0,,,-0.19390633455509398,-0.693906334555094,NO_TOUCH,0,,,-0.19390633455509398,-0.693906334555094,60,1,-0.024237521297987286,0.048481206767192475,-0.7512275484702569,NO_TOUCH,0,,,-0.024237521297987286,-0.5242375212979873,NO_TOUCH,0,,,-0.024237521297987286,-0.5242375212979873,NO_TOUCH,0,,,-0.024237521297987286,-0.5242375212979873
2026-07-15,BLK,cand_9e284c7a453599079822,2026-07-15T22:44:01+09:00,0,,,day_gainers,13.783333333333333,-0.7710424915158387,-0.5411747030543035,-0.17482015342195067,0.07629421949761905,-1.3099252417068996,,unknown,minute_partial,True,False,False,False,False,False,[],RESEARCH_ONLY_NO_ORDER_AUTHORITY,2026-07-15T13:45:00+00:00,1097.1800537109375,59.0,yfinance_intraday,30,1,0.12304047830358211,0.8038741006301864,-1.0080440814014158,NO_TOUCH,0,,,0.12304047830358211,-0.3769595216964179,NO_TOUCH,0,,,0.12304047830358211,-0.3769595216964179,NO_TOUCH,0,,,0.12304047830358211,-0.3769595216964179,60,1,0.3914509619887374,0.8941045264410086,-1.0080440814014158,NO_TOUCH,0,,,0.3914509619887374,-0.10854903801126259,NO_TOUCH,0,,,0.3914509619887374,-0.10854903801126259,NO_TOUCH,0,,,0.3914509619887374,-0.10854903801126259
