month,QUAL,MTUM,QQQ,SPY,IWM,EFA,EEM,IEF,TLT,GLD,DBC,BIL,275280.KS,275300.KS,153130.KS,KRW=X
2022-03-01,128.0344696044922,160.02577209472656,353.1171875,426.2769470214844,194.43748474121094,64.10140991210938,40.739810943603516,93.54049682617188,112.44669342041016,180.64999389648438,22.67579460144043,77.04885864257812,11190.98828125,8582.0107421875,100926.25,1210.43994140625
2022-04-01,117.43069458007812,139.7312774658203,305.1082763671875,388.86297607421875,175.18978881835938,59.78152084350586,38.240386962890625,89.5853500366211,101.84988403320312,176.91000366210938,23.954898834228516,77.04044342041016,10678.0126953125,8371.087890625,100989.7421875,1272.2900390625
2022-05-01,117.23097229003906,138.89437866210938,300.26751708984375,389.74072265625,175.5308074951172,60.97472381591797,38.47499084472656,90.13936614990234,99.55487823486328,171.13999938964844,25.059972763061523,77.06571197509766,10777.71875,8108.7587890625,101067.921875,1236.1700439453125
2022-06-01,106.6223373413086,130.01902770996094,273.5199890136719,357.6025695800781,160.84530639648438,55.62928771972656,36.49057388305664,89.36105346679688,98.28598022460938,168.4600067138672,23.18047332763672,77.12560272216797,9339.1064453125,7228.0849609375,101023.9453125,1301.72998046875
2022-07-01,116.44192504882812,136.74070739746094,307.8514099121094,390.53326416015625,177.83583068847656,58.50466537475586,36.36317825317383,92.00745391845703,100.67534637451172,164.10000610351562,22.719301223754883,77.1534423828125,9647.7197265625,7598.1552734375,101121.6328125,1295.1500244140625
2022-08-01,110.45856475830078,134.01388549804688,292.0518798828125,374.5987854003906,174.2743682861328,54.92601776123047,35.88087844848633,88.46163177490234,96.09150695800781,159.27000427246094,22.379947662353516,77.30287170410156,9942.0888671875,7546.62646484375,101204.6640625,1350.18994140625
2022-09-01,99.68086242675781,126.03350830078125,261.2826843261719,339.96856689453125,157.438720703125,49.8607177734375,31.74043083190918,84.2729721069336,88.17825317382812,154.6699981689453,20.80500030517578,77.46270751953125,8479.736328125,6722.16552734375,101346.34375,1430.1700439453125
2022-10-01,107.94763946533203,141.84768676757812,271.733642578125,367.5997009277344,175.01356506347656,52.79841613769531,31.11253547668457,83.04766082763672,82.91893768310547,151.91000366210938,21.857866287231445,77.5855484008789,9149.19140625,7139.08056640625,101497.765625,1421.6500244140625
2022-11-01,116.27195739746094,146.76681518554688,286.7989196777344,388.03515625,178.87030029296875,59.75096893310547,35.96278381347656,86.04754638671875,88.84850311279297,164.80999755859375,22.17981719970703,77.83003234863281,9685.703125,7532.5732421875,101781.09375,1325.3699951171875
2022-12-01,109.73408508300781,141.0032501220703,260.9478454589844,365.67340087890625,167.2184600830078,58.6677360534668,35.014259338378906,84.76709747314453,86.5206527709961,169.63999938964844,21.578407287597656,78.11226654052734,8821.5859375,7143.76513671875,102079.0625,1260.260009765625
2023-01-01,117.58187866210938,140.23028564453125,288.7203369140625,388.66961669921875,183.63726806640625,63.94997787475586,38.210819244384766,87.802734375,93.13395690917969,179.41000366210938,21.770994186401367,78.33428192138672,9510.03125,7541.94189453125,102479.6328125,1231.5
2023-02-01,114.34646606445312,134.568115234375,287.6815185546875,378.8974609375,180.47244262695312,61.98365783691406,35.31913375854492,84.93087768554688,88.61641693115234,169.77999877929688,20.79930877685547,78.60514068603516,9685.703125,7443.56884765625,102650.609375,1318.3499755859375
2023-03-01,119.83572387695312,135.150634765625,314.99041748046875,392.9461669921875,171.72430419921875,63.92316436767578,36.455482482910156,88.09121704101562,92.9049072265625,183.22000122070312,20.781801223754883,78.91883850097656,10302.9287109375,7649.6845703125,103153.7421875,1296.5
2023-04-01,121.88336944580078,138.3874969482422,316.5902404785156,399.223388671875,168.64402770996094,65.80010223388672,36.15061569213867,88.80895233154297,93.21925354003906,184.8000030517578,20.624229431152344,79.20536041259766,10544.681640625,7656.50390625,103417.53125,1339.3900146484375
2023-05-01,122.7623291015625,131.70965576171875,341.5495300292969,401.06634521484375,167.267578125,63.163455963134766,35.28218078613281,87.53157043457031,90.4084243774414,182.32000732421875,19.30238914489746,79.50251770019531,10491.595703125,7852.2119140625,103578.7265625,1319.7900390625
2023-06-01,130.65481567382812,140.76644897460938,363.0803527832031,427.0553283691406,180.7615966796875,65.98689270019531,36.83419418334961,86.43285369873047,90.60472869873047,178.27000427246094,19.87139320373535,79.86871337890625,10858.3671875,7947.6796875,103871.8203125,1323.0699462890625
2023-07-01,135.59547424316406,143.2060546875,377.0956115722656,441.03424072265625,191.8040313720703,67.77081298828125,39.05951690673828,85.86959838867188,88.29948425292969,182.35000610351562,21.60466957092285,80.1770248413086,12378.5390625,7837.89208984375,104150.265625,1272.3900146484375
2023-08-01,135.00450134277344,143.64520263671875,371.5032653808594,433.8665466308594,182.05502319335938,65.10401916503906,36.471065521240234,85.24195098876953,85.52503204345703,180.02000427246094,21.525882720947266,80.57525634765625,12093.80859375,7651.72998046875,104472.6484375,1323.030029296875
2023-09-01,128.1623992919922,136.7232666015625,352.63140869140625,413.28631591796875,171.39825439453125,62.7285041809082,35.33512496948242,82.56633758544922,78.72486877441406,171.4499969482422,21.84977912902832,80.89682006835938,10988.66796875,7475.11474609375,104755.9765625,1347.8499755859375
2023-10-01,126.26610565185547,134.50164794921875,345.3478698730469,404.31451416015625,159.54757690429688,60.90816879272461,34.171260833740234,80.97472381591797,74.42396545410156,184.08999633789062,21.455852508544922,81.24544525146484,9357.5,7245.99267578125,104995.3359375,1348.0699462890625
2023-11-01,137.18701171875,146.9114227294922,382.7104187011719,441.2460632324219,174.22998046875,65.91407775878906,36.83419418334961,84.66267395019531,81.8096923828125,188.75,20.930618286132812,81.62584686279297,10689.4599609375,7976.31982421875,105391.0234375,1288.3599853515625
2023-12-01,143.61972045898438,153.89859008789062,404.0923156738281,461.39129638671875,195.35743713378906,69.44112396240234,38.14745330810547,87.85638427734375,88.91546630859375,191.1699981689453,20.241731643676758,81.97479248046875,11118.96875,8701.8740234375,105762.2578125,1277.8399658203125
2024-01-01,146.89935302734375,162.49156188964844,411.443603515625,468.7396545410156,187.73623657226562,69.12779998779297,36.420806884765625,87.9201889038086,86.9192123413086,188.4499969482422,20.50806999206543,82.32463073730469,10341.9912109375,8157.708984375,106104.1953125,1326.6199951171875
2024-02-01,156.4453582763672,178.73583984375,433.1816101074219,493.2017517089844,198.2968292236328,71.192138671875,37.93873977661133,86.089111328125,84.96160888671875,189.30999755859375,20.195810317993164,82.69043731689453,11751.1669921875,8635.046875,106353.3359375,1333.3800048828125
2024-03-01,160.7835693359375,183.9373321533203,438.7045593261719,509.3304443359375,205.21142578125,73.59746551513672,38.97282409667969,86.7203369140625,85.62675476074219,205.72000122070312,21.095849990844727,83.02960205078125,12634.3134765625,9069.423828125,106636.6640625,1349.800048828125
2024-04-01,153.55389404296875,173.88385009765625,419.5166015625,488.7943420410156,191.15985107421875,71.21055603027344,38.88744354248047,84.00618743896484,80.09917449951172,211.8699951171875,21.43566131591797,83.38844299316406,12418.001953125,9019.333984375,106905.3125,1374.6400146484375
2024-05-01,162.14337158203125,183.20098876953125,445.32452392578125,513.5174560546875,200.79104614257812,74.81394958496094,39.64640808105469,85.5184326171875,82.4115982055664,215.3000030517578,21.371374130249023,83.76976776123047,12574.3876953125,8805.05078125,107227.7265625,1375.6199951171875
2024-06-01,167.396484375,191.51846313476562,474.1375732421875,531.6343994140625,198.5334014892578,73.44729614257812,40.68436050415039,86.55916595458984,83.90913391113281,215.00999450683594,21.334636688232422,84.10426330566406,13884.1181640625,9408.9375,107545.234375,1386.949951171875
2024-07-01,168.39642333984375,187.68556213378906,466.1810302734375,538.0719604492188,219.0531005859375,75.35075378417969,41.02825164794922,89.06700134277344,86.95500183105469,226.5500030517578,20.737672805786133,84.4834213256836,13248.80078125,9296.9267578125,107921.375,1383.5
2024-08-01,174.2782440185547,193.97547912597656,471.3270263671875,550.6443481445312,215.35426330566406,77.80742645263672,41.42945861816406,90.26560974121094,88.79080963134766,231.2899932861328,20.306018829345703,84.8735122680664,12784.53125,9043.6845703125,108238.890625,1332.8800048828125
2024-09-01,176.30284118652344,199.70562744140625,483.6833190917969,562.21044921875,216.88442993164062,78.41690826416016,43.808048248291016,91.51354217529297,90.56613159179688,243.05999755859375,20.452964782714844,85.23186492919922,12637.9189453125,8639.4697265625,108590.6015625,1309.300048828125
2024-10-01,173.47097778320312,199.36090087890625,479.50128173828125,557.1935424804688,213.81118774414062,74.28180694580078,42.46113967895508,88.41365051269531,85.62584686279297,253.50999450683594,20.746854782104492,85.56835174560547,12843.1748046875,8449.5380859375,108859.2734375,1378.5699462890625
2024-11-01,182.1927032470703,213.25836181640625,505.1585693359375,590.4208374023438,237.48397827148438,74.0473861694336,41.324378967285156,89.3162841796875,87.3274154663086,245.58999633789062,20.33357048034668,85.88557434082031,12300.712890625,8142.724609375,109157.25,1393.300048828125
2024-12-01,175.6265411376953,204.51101684570312,507.45208740234375,576.2152099609375,217.59732055664062,71.86287689208984,40.62323760986328,87.29915618896484,81.75505065917969,242.1300048828125,20.683862686157227,86.23179626464844,12452.2119140625,8059.93359375,109386.8359375,1467.3900146484375
2025-01-01,180.8338165283203,216.578857421875,518.4302978515625,591.6903076171875,223.03329467773438,75.3129653930664,41.49748229980469,87.83740997314453,82.15760040283203,258.55999755859375,21.25465202331543,86.53359985351562,13527.36328125,8279.0859375,109684.8203125,1441.6600341796875
2025-02-01,179.06846618652344,215.88697814941406,504.4147033691406,584.1788940429688,211.38331604003906,77.53700256347656,41.97346115112305,90.29660034179688,86.83820343017578,263.2699890136719,21.283676147460938,86.81377410888672,13571.345703125,8357.0068359375,109924.171875,1449.8599853515625
2025-03-01,168.91717529296875,200.29330444335938,466.1488952636719,551.6289672851562,196.8948974609375,77.67957305908203,42.449440002441406,90.6053466796875,85.79207611083984,288.1400146484375,21.767396926879883,87.09767150878906,13199.9306640625,8357.0068359375,110153.765625,1469.4100341796875
2025-04-01,167.4147186279297,207.72515869140625,472.6601867675781,546.84619140625,192.32513427734375,80.54989624023438,42.50772476196289,91.56226348876953,84.6249008178711,303.7699890136719,19.900236129760742,87.39400482177734,14238.19140625,8451.6328125,110500.59375,1431.1600341796875
2025-05-01,175.0159149169922,229.43605041503906,516.0423583984375,581.2128295898438,202.40231323242188,84.40869140625,44.21735763549805,90.42726135253906,81.90791320800781,303.6000061035156,20.20014190673828,87.71141815185547,15627.6474609375,8705.6298828125,110720.40625,1370.4100341796875
2025-06-01,181.1035919189453,238.62437438964844,548.9959106445312,611.0790405273438,213.57174682617188,86.43130493164062,47.313472747802734,91.8758544921875,84.0899658203125,304.8299865722656,21.099863052368164,88.0050048828125,18262.13671875,10294.357421875,110910.8984375,1363.5899658203125
2025-07-01,182.39137268066406,239.58750915527344,562.3018798828125,625.1531372070312,217.13475036621094,84.62320709228516,47.62732696533203,91.3301773071289,83.13164520263672,302.9599914550781,21.719024658203125,88.31880950927734,18939.43359375,10642.9814453125,111160.0390625,1392.52001953125
2025-08-01,187.176025390625,242.0102996826172,567.6660766601562,637.98095703125,232.75254821777344,88.45214080810547,48.90235900878906,92.83543395996094,83.1421890258789,318.07000732421875,21.48683738708496,88.64627075195312,18715.328125,10518.47265625,111379.21875,1384.4100341796875
2025-09-01,193.14710998535156,255.2460479736328,598.18505859375,660.7061157226562,240.1520233154297,90.27957916259766,52.374366760253906,93.4399185180664,86.1278076171875,355.4700012207031,21.796419143676758,88.93901824951172,20164.546875,11992.6533203125,111536.09375,1399.3299560546875
2025-10-01,194.93458557128906,253.02650451660156,626.7805786132812,676.4556274414062,244.3900909423828,91.36250305175781,54.23787307739258,94.10450744628906,87.31732177734375,368.1199951171875,22.13502311706543,89.25125122070312,23471.3515625,15000.77734375,111711.9375,1424.02001953125
2025-11-01,196.70220947265625,249.0751495361328,616.996337890625,677.7747192382812,246.8912811279297,92.03934478759766,53.276695251464844,95.03439331054688,87.55509948730469,387.8800048828125,22.309162139892578,89.50789642333984,22226.3203125,14303.529296875,111846.9296875,1461.4000244140625
2025-12-01,197.8437957763672,249.80984497070312,612.8628540039062,678.3152465820312,245.1399383544922,94.53404235839844,54.427101135253906,94.31099700927734,85.22736358642578,396.30999755859375,22.360000610351562,89.80792236328125,24029.126953125,16066.5693359375,112111.4921875,1437.9100341796875
2026-01-01,201.6289520263672,255.37869262695312,620.4050903320312,688.3120727539062,258.57403564453125,99.17066955566406,58.79439926147461,94.09523010253906,85.19801330566406,444.95001220703125,24.43000030517578,90.07327270507812,30702.5,20653.4609375,112284.5703125,1428.760009765625
2026-02-01,204.05941772460938,252.4545440673828,605.859375,682.3637084960938,260.3267517089844,103.73838806152344,62.25640869140625,96.41936492919922,89.14588928222656,483.75,25.100000381469727,90.31380462646484,35981.4375,24488.3203125,112502.671875,1432.3199462890625
2026-03-01,191.46865844726562,239.72515869140625,576.54638671875,648.6688842773438,247.41163635253906,95.61690521240234,56.49634552001953,94.1822509765625,85.37496948242188,430.2900085449219,28.950000762939453,90.57374572753906,28501.283203125,19542.845703125,112619.890625,1516.1300048828125
2026-04-01,206.8811798095703,283.6666259765625,667.0069580078125,716.8132934570312,277.310546875,100.72605895996094,63.65911865234375,94.04065704345703,84.65811157226562,423.6600036621094,31.100000381469727,90.8354263305664,38995.0,26735.0,112874.5546875,1487.3800048828125
2026-05-01,215.1065216064453,315.46148681640625,737.49951171875,754.5361328125,289.740966796875,103.16743469238281,68.24527740478516,94.02278137207031,85.10967254638672,417.1199951171875,29.479999542236328,91.12373352050781,53400.0,36650.0,113036.0859375,1495.2900390625
2026-06-01,219.42999267578125,342.8299865722656,736.4000244140625,746.77001953125,300.45001220703125,103.87999725341797,68.41000366210938,94.25900268554688,86.10199737548828,368.3800048828125,26.65999984741211,91.37200164794922,55245.0,38170.0,113265.0,1541.72998046875
